ja	アメリカ	noun	1	3	1	918
ja	けど	compounds	1	3	0	909
ja	ほとんど	noun	1	3	2	904
ja	気	noun	1	3	10	900
ja	だから	compounds	1	3	0	898
ja	事故	noun	1	3	9	892
ja	によって	compounds	1	3	0	873
ja	影響	noun	1	3	21	867
ja	どの	compounds	1	3	7	864
ja	論	noun	1	3	4	858
ja	人々	noun	1	3	9	848
ja	関係	noun	1	3	26	833
ja	早く	adjective	1	3	6	823
ja	たくさん	adverb	1	3	10	822
ja	テレビ	noun	1	3	3	816
ja	言葉	noun	1	3	26	811
ja	駅	noun	1	3	8	811
ja	だけど	compounds	1	3	0	811
ja	もし	adverb	1	3	1	794
ja	会社	noun	1	3	14	788
ja	あまり	adverb	1	3	0	779
ja	バス	noun	1	3	9	773
ja	ずっと	adverb	1	3	1	771
ja	機	noun	1	3	9	769
ja	みたい	compounds	1	3	1	756
ja	てくれる	compounds	1	3	0	755
ja	とき	noun	1	3	18	748
ja	こんな	compounds	1	3	1	747
ja	後	noun	1	3	14	746
ja	パーティー	noun	1	3	5	744
ja	だが	compounds	1	3	0	737
ja	手紙	noun	1	3	7	733
ja	てもいい	compounds	1	3	0	733
ja	もし	compounds	1	3	0	733
ja	にとって	compounds	1	3	0	723
ja	哲学	noun	1	3	3	722
ja	まれ	compounds	1	3	15	716
ja	試験	noun	1	3	5	715
ja	どうして	compounds	1	3	0	714
ja	音楽	noun	1	3	12	712
ja	最近	noun	1	3	6	702
ja	社会	noun	1	3	2	698
ja	かもしれない	compounds	1	3	0	697
ja	心	noun	1	3	9	694
ja	てくる	compounds	1	3	0	694
ja	道	noun	1	3	18	693
ja	頭	noun	1	3	0	693
ja	毎日	noun	1	3	2	669
ja	以上	noun	1	3	11	656
ja	ボストン	noun	1	3	7	654
ja	次	noun	1	3	3	645
ja	とか	compounds	1	3	2	645
ja	ドア	noun	1	3	2	639
ja	ただ	compounds	1	3	0	636
ja	ジョン	noun	1	3	12	634
ja	など	compounds	1	3	0	632
ja	ながら	compounds	1	3	0	632
ja	ばかり	compounds	1	3	0	628
ja	自由	noun	1	3	27	622
ja	大学	noun	1	3	4	621
ja	経済	noun	1	3	7	617
ja	飛行	noun	1	3	2	616
ja	数	noun	1	3	8	610
ja	理論	noun	1	3	10	609
ja	息子	noun	1	3	12	608
ja	人生	noun	1	3	9	608
ja	すぎ	verb	1	3	19	599
ja	たくさん	compounds	1	3	15	599
ja	東京	noun	1	3	11	584
ja	しかし	compounds	1	3	0	584
ja	しか	compounds	1	3	0	583
ja	両親	noun	1	3	2	577
ja	概念	noun	1	3	14	576
ja	結果	noun	1	3	26	571
ja	全く	adverb	1	3	1	569
ja	全部	noun	1	3	8	567
ja	すぎる	verb	1	3	1	567
ja	うまく	adjective	1	3	0	567
ja	会	noun	1	3	6	557
ja	国家	noun	1	3	7	556
ja	関する	verb	1	3	0	547
ja	価値	noun	1	3	3	546
ja	計画	noun	1	3	27	544
ja	外国	noun	1	3	0	537
ja	列車	noun	1	3	7	534
ja	必ず	adverb	1	3	0	534
ja	時計	noun	1	3	20	532
ja	なので	compounds	1	3	0	531
ja	一生	noun	1	3	1	527
ja	また	adverb	1	3	17	525
ja	そして	compounds	1	3	3	525
ja	回	noun	1	3	19	524
ja	上	noun	1	3	8	523
ja	だって	compounds	1	3	0	523
ja	雪	noun	1	3	13	520
ja	時代	noun	1	3	19	516
ja	生活	noun	1	3	17	516
ja	電車	noun	1	3	13	508
ja	店	noun	1	3	12	505
ja	点	noun	1	3	15	502
ja	なぜ	adverb	1	3	10	502
ja	対する	verb	1	3	0	501
ja	テニス	noun	1	3	8	498
ja	チーム	noun	1	3	7	498
ja	二人	noun	1	3	3	498
ja	窓	noun	1	3	10	497
ja	たり	compounds	1	3	0	495
ja	町	noun	1	3	7	494
ja	警察	noun	1	3	0	494
ja	三	noun	1	3	0	491
ja	政治	noun	1	3	2	489
ja	いく	noun	1	3	0	489
ja	決して	adverb	1	3	12	486
ja	これら	compounds	1	3	0	484
ja	朝	noun	1	3	8	480
ja	顔	noun	1	3	18	478
ja	ところで	compounds	1	3	0	476
ja	口	noun	1	3	8	473
ja	体	noun	1	3	15	468
ja	コーヒー	noun	1	3	10	466
ja	兄	noun	1	3	6	464
ja	週間	noun	1	3	11	463
ja	小説	noun	1	3	15	461
ja	あれ	compounds	1	3	12	461
ja	音	noun	1	3	18	458
ja	宿題	noun	1	3	12	456
ja	ねえ	compounds	1	3	4	456
ja	自転	noun	1	3	2	456
ja	古代	noun	1	3	0	455
ja	皆	noun	1	3	0	453
ja	声	noun	1	3	11	451
ja	日曜	noun	1	3	1	451
ja	試合	noun	1	3	8	448
ja	道徳	noun	1	3	1	444
ja	外	noun	1	3	0	443
ja	娘	noun	1	3	17	441
ja	夏	noun	1	3	8	440
ja	公園	noun	1	3	5	440
ja	夕食	noun	1	3	3	438
ja	ことがある	compounds	1	3	0	438
ja	１０	noun	1	3	1	437
ja	実	noun	1	3	1	437
ja	神学	noun	1	3	0	436
ja	法	noun	1	3	4	434
ja	ことができる	compounds	1	3	0	434
ja	午後	noun	1	3	1	430
ja	対し	verb	1	3	0	428
ja	昔	noun	1	3	4	425
ja	文化	noun	1	3	4	425
ja	よく	adjective	1	3	2	425
ja	足	noun	1	3	4	423
ja	授業	noun	1	3	3	423
ja	いつか	compounds	1	3	0	423
ja	最初	noun	1	3	6	422
ja	ではありません	compounds	1	3	0	422
ja	ホテル	noun	1	3	11	421
ja	により	compounds	1	3	0	420
ja	それに	compounds	1	3	0	419
ja	猫	noun	1	3	8	418
ja	歴史	noun	1	3	7	418
ja	服	noun	1	3	10	417
ja	てはいけない	compounds	1	3	0	416
ja	山	noun	1	3	11	413
ja	しも	compounds	1	3	0	413
ja	うん	compounds	1	3	4	410
ja	個人	noun	1	3	1	408
ja	知らせ	noun	1	3	8	405
ja	あいつ	compounds	1	3	2	404
ja	さえ	compounds	1	3	1	402
ja	良く	adjective	1	3	0	401
ja	絶対	noun	1	3	7	400
ja	政府	noun	1	3	0	399
ja	絵	noun	1	3	12	398
ja	妻	noun	1	3	8	395
ja	万	noun	1	3	0	395
ja	薬	noun	1	3	11	394
ja	ため	noun	1	3	18	391
ja	科学	noun	1	3	11	391
ja	姉	noun	1	3	6	391
ja	最も	adverb	1	3	1	391
ja	より	adverb	1	3	0	391
ja	背	noun	1	3	1	389
ja	川	noun	1	3	7	386
ja	興味	noun	1	3	5	384
ja	全て	noun	1	3	5	384
ja	神	noun	1	3	10	383
ja	時々	noun	1	3	3	383
ja	会議	noun	1	3	3	379
ja	役	noun	1	3	4	378
ja	靴	noun	1	3	11	377
ja	場合	noun	1	3	17	374
ja	んと	compounds	1	3	0	374
ja	しれ	verb	1	3	0	374
ja	安全	noun	1	3	17	372
ja	今夜	noun	1	3	0	371
ja	現実	noun	1	3	11	370
ja	ちょうど	adverb	1	3	2	369
ja	戦争	noun	1	3	6	368
ja	風	noun	1	3	5	368
ja	新聞	noun	1	3	4	365
ja	互い	noun	1	3	2	365
ja	妹	noun	1	3	21	364
ja	ドイツ	noun	1	3	3	364
ja	船	noun	1	3	9	363
ja	クラス	noun	1	3	6	362
ja	また	compounds	1	3	4	362
ja	オーストラリア	noun	1	3	1	362
ja	すごく	adjective	1	3	0	362
ja	母親	noun	1	3	10	361
ja	考古	noun	1	3	0	361
ja	他人	noun	1	3	11	359
ja	出かけ	verb	1	3	0	359
ja	魚	noun	1	3	18	358
ja	風邪	noun	1	3	7	358
ja	決定	noun	1	3	31	357
ja	しばしば	adverb	1	3	2	357
ja	箱	noun	1	3	3	356
ja	野球	noun	1	3	3	356
ja	まったく	adverb	1	3	3	355
ja	以前	noun	1	3	2	354
ja	下	noun	1	3	16	353
ja	おい	verb	1	3	11	352
ja	ビル	noun	1	3	13	350
ja	誕生	noun	1	3	12	350
ja	近く	noun	1	3	9	350
ja	最後	noun	1	3	19	348
ja	中国	noun	1	3	1	347
ja	もの	compounds	1	3	28	346
ja	平和	noun	1	3	12	345
ja	テーブル	noun	1	3	8	345
ja	太陽	noun	1	3	5	344
ja	気持ち	noun	1	3	14	343
ja	今年	noun	1	3	2	341
ja	目的	noun	1	3	12	340
ja	昨夜	noun	1	3	2	340
ja	別	noun	1	3	21	338
ja	きっと	adverb	1	3	3	338
ja	なんか	compounds	1	3	0	338
ja	役割	noun	1	3	0	335
ja	客	noun	1	3	11	334
ja	協力	noun	1	3	30	332
ja	地球	noun	1	3	1	331
ja	父親	noun	1	3	11	330
ja	地域	noun	1	3	1	329
ja	大変	adverb	1	3	1	329
ja	しまい	verb	1	3	7	328
ja	食事	noun	1	3	17	324
ja	今朝	noun	1	3	6	324
ja	庭	noun	1	3	5	322
ja	限り	noun	1	3	12	321
ja	自身	noun	1	3	4	321
ja	ねた	compounds	1	3	0	321
ja	かなり	adverb	1	3	0	320
ja	のである	compounds	1	3	0	319
ja	海	noun	1	3	6	318
ja	キリスト	noun	1	3	0	318
ja	者	noun	1	3	19	317
ja	空	noun	1	3	8	317
ja	身	noun	1	3	6	315
ja	ていく	compounds	1	3	0	314
ja	環境	noun	1	3	5	310
ja	席	noun	1	3	7	309
ja	こう	adverb	1	3	10	308
ja	頃	noun	1	3	10	308
ja	パン	noun	1	3	3	308
ja	耳	noun	1	3	2	308
ja	こちら	compounds	1	3	7	307
ja	ロンドン	noun	1	3	3	307
ja	おり	verb	1	3	17	306
ja	あと	noun	1	3	4	306
ja	突然	adverb	1	3	0	306
ja	理由	noun	1	3	12	305
ja	教育	noun	1	3	12	303
ja	冬	noun	1	3	9	303
ja	来週	noun	1	3	7	303
ja	今度	noun	1	3	4	303
ja	全然	adverb	1	3	4	302
ja	情報	noun	1	3	13	301
ja	少女	noun	1	3	10	301
ja	実際	noun	1	3	1	301
ja	てみる	compounds	1	3	0	301
ja	でない	compounds	1	3	0	301
ja	ピアノ	noun	1	3	2	299
ja	たって	compounds	1	3	0	299
ja	ケーキ	noun	1	3	10	298
ja	帽子	noun	1	3	9	298
ja	机	noun	1	3	7	298
ja	気候	noun	1	3	5	298
ja	男の子	noun	1	3	12	296
ja	大きく	adjective	1	3	1	296
ja	のではない	compounds	1	3	0	295
ja	そこで	compounds	1	3	0	295
ja	いう	verb	1	3	13	294
ja	相互	noun	1	3	0	294
ja	交通	noun	1	3	0	294
ja	変化	noun	1	3	29	293
ja	ニュース	noun	1	3	7	293
ja	月曜	noun	1	3	5	292
ja	力	noun	1	3	9	290
ja	銀行	noun	1	3	5	289
ja	病院	noun	1	3	14	288
ja	鳥	noun	1	3	9	288
ja	てしまう	compounds	1	3	0	288
ja	事件	noun	1	3	8	287
ja	ぐらい	compounds	1	3	0	285
ja	あんな	compounds	1	3	0	284
ja	こんにちは	compounds	1	3	6	283
ja	楽しみ	noun	1	3	0	283
ja	先週	noun	1	3	5	282
ja	それら	compounds	1	3	0	282
ja	まず	adverb	1	3	3	281
ja	あらゆる	compounds	1	3	0	281
ja	年間	noun	1	3	1	280
ja	傘	noun	1	3	12	279
ja	道路	noun	1	3	1	279
ja	なんと	compounds	1	3	0	279
ja	おき	verb	1	3	17	277
ja	老人	noun	1	3	7	277
ja	親	noun	1	3	3	277
ja	みな	noun	1	3	1	277
ja	速く	adjective	1	3	0	276
ja	伝統	noun	1	3	8	274
ja	ドレス	noun	1	3	11	273
ja	１日	noun	1	3	3	273
ja	図書	noun	1	3	3	273
ja	現在	noun	1	3	1	273
ja	すみません	compounds	1	3	0	273
ja	そう	noun	1	3	0	273
ja	ついに	adverb	1	3	3	272
ja	コンピューター	noun	1	3	2	272
ja	いや	compounds	1	3	20	271
ja	卵	noun	1	3	5	269
ja	タバコ	noun	1	3	1	269
ja	責任	noun	1	3	10	268
ja	高く	adjective	1	3	5	267
ja	かしら	compounds	1	3	3	267
ja	状況	noun	1	3	15	266
ja	ゆっくり	adverb	1	3	9	266
ja	スポーツ	noun	1	3	21	265
ja	活動	noun	1	3	19	264
ja	赤ちゃん	noun	1	3	8	264
ja	火	noun	1	3	0	264
ja	行動	noun	1	3	13	262
ja	悪く	adjective	1	3	4	262
ja	腹	noun	1	3	0	262
ja	数学	noun	1	3	4	261
ja	男性	noun	1	3	11	260
ja	酒	noun	1	3	4	259
ja	十	noun	1	3	4	259
ja	髪	noun	1	3	5	258
ja	ニューヨーク	noun	1	3	2	257
ja	２人	noun	1	3	0	257
ja	それで	compounds	1	3	0	257
ja	普通	noun	1	3	19	255
ja	腕	noun	1	3	0	255
ja	死	noun	1	3	11	254
ja	機関	noun	1	3	7	253
ja	自動	noun	1	3	0	253
ja	批評	noun	1	3	5	252
ja	海外	noun	1	3	1	252
ja	イギリス	noun	1	3	0	252
ja	ペン	noun	1	3	11	251
ja	肉	noun	1	3	3	251
ja	ジェーン	noun	1	3	2	250
ja	歌	noun	1	3	8	249
ja	相手	noun	1	3	7	249
ja	先	noun	1	3	13	248
ja	赤ん坊	noun	1	3	8	248
ja	まるで	adverb	1	3	4	248
ja	ビール	noun	1	3	8	247
ja	経験	noun	1	3	19	246
ja	夫	noun	1	3	7	246
ja	規則	noun	1	3	5	246
ja	全員	noun	1	3	4	246
ja	朝食	noun	1	3	2	246
ja	結局	noun	1	3	0	246
ja	野菜	noun	1	3	7	245
ja	子ども	noun	1	3	7	245
ja	能力	noun	1	3	11	244
ja	自然	noun	1	3	1	244
ja	ひどく	adjective	1	3	0	244
ja	一部	noun	1	3	15	243
ja	パリ	noun	1	3	6	242
ja	現代	noun	1	3	1	242
ja	原因	noun	1	3	23	241
ja	ヶ月	noun	1	3	8	241
ja	シャツ	noun	1	3	4	241
ja	春	noun	1	3	7	240
ja	教会	noun	1	3	6	240
ja	将来	noun	1	3	1	240
ja	知識	noun	1	3	3	239
ja	秘密	noun	1	3	13	238
ja	建物	noun	1	3	9	238
ja	空港	noun	1	3	0	238
ja	村	noun	1	3	7	237
ja	ておく	compounds	1	3	0	237
ja	存在	noun	1	3	22	236
ja	助け	noun	1	3	3	234
ja	なけれ	adjective	1	3	6	233
ja	機械	noun	1	3	5	233
ja	初めて	adverb	1	3	14	232
ja	テスト	noun	1	3	9	232
ja	茶	noun	1	3	5	232
ja	休暇	noun	1	3	3	232
ja	宇宙	noun	1	3	0	232
ja	はず	compounds	1	3	0	232
ja	システム	noun	1	3	10	230
ja	ただ	adverb	1	3	3	230
ja	保障	noun	1	3	2	229
ja	件	noun	1	3	5	228
ja	あれ	verb	1	3	10	227
ja	全体	noun	1	3	2	227
ja	真実	noun	1	3	14	226
ja	世話	noun	1	3	14	226
ja	愛	noun	1	3	13	226
ja	古い	adjective	1	3	10	226
ja	コンサート	noun	1	3	9	226
ja	姿	noun	1	3	4	226
ja	深く	adjective	1	3	3	226
ja	通じ	verb	1	3	12	225
ja	空気	noun	1	3	3	225
ja	急	noun	1	3	3	225
ja	過去	noun	1	3	2	225
ja	ボール	noun	1	3	2	224
ja	ジム	noun	1	3	0	224
ja	行為	noun	1	3	22	223
ja	感情	noun	1	3	7	223
ja	以外	noun	1	3	1	223
ja	チーズ	noun	1	3	11	222
ja	お腹	noun	1	3	1	222
ja	しばらく	adverb	1	3	0	222
ja	味	noun	1	3	24	221
ja	部分	noun	1	3	22	221
ja	芸術	noun	1	3	9	221
ja	技術	noun	1	3	7	220
ja	買い物	noun	1	3	5	220
ja	せ	verb	1	3	13	219
ja	昼食	noun	1	3	3	219
ja	イタリア	noun	1	3	2	219
ja	京都	noun	1	3	1	218
ja	それとも	compounds	1	3	0	218
ja	ところ	noun	1	3	22	217
ja	歯	noun	1	3	1	217
ja	てある	compounds	1	3	0	217
ja	精神	noun	1	3	3	216
ja	返事	noun	1	3	8	215
ja	一般	noun	1	3	7	215
ja	コート	noun	1	3	4	215
ja	荷物	noun	1	3	2	215
ja	物	noun	1	3	15	214
ja	値段	noun	1	3	13	214
ja	やっと	adverb	1	3	12	214
ja	式	noun	1	3	7	214
ja	法律	noun	1	3	5	214
ja	関し	verb	1	3	0	214
ja	隣	noun	1	3	5	213
ja	去年	noun	1	3	1	213
ja	ヨーロッパ	noun	1	3	1	213
ja	湖	noun	1	3	5	212
ja	クリスマス	noun	1	3	2	212
ja	高校	noun	1	3	1	212
ja	地震	noun	1	3	2	211
ja	番号	noun	1	3	6	210
ja	晩	noun	1	3	5	210
ja	タクシー	noun	1	3	0	210
ja	鍵	noun	1	3	18	209
ja	いいえ	compounds	1	3	4	209
ja	壁	noun	1	3	2	209
ja	会合	noun	1	3	1	209
ja	態度	noun	1	3	14	208
ja	スペイン	noun	1	3	1	208
ja	あろう	verb	1	3	5	207
ja	涙	noun	1	3	5	207
ja	による	compounds	1	3	0	207
ja	出かける	verb	1	3	0	207
ja	地	noun	1	3	17	206
ja	種類	noun	1	3	10	206
ja	方法	noun	1	3	22	205
ja	人気	noun	1	3	13	205
ja	みよう	verb	1	3	1	205
ja	床	noun	1	3	0	205
ja	女	noun	1	3	15	204
ja	文	noun	1	3	11	204
ja	警官	noun	1	3	6	204
ja	ああ	compounds	1	3	7	203
ja	橋	noun	1	3	5	203
ja	ひと	noun	1	3	5	203
ja	今週	noun	1	3	0	203
ja	動物	noun	1	3	15	202
ja	大統領	noun	1	3	3	202
ja	倫理	noun	1	3	2	202
ja	馬	noun	1	3	5	201
ja	砂糖	noun	1	3	4	201
ja	辞書	noun	1	3	10	200
ja	調子	noun	1	3	10	200
ja	本質	noun	1	3	4	200
ja	毎朝	noun	1	3	1	200
ja	ねばならない	compounds	1	3	0	200
ja	部	noun	1	3	6	199
ja	サッカー	noun	1	3	2	199
ja	ラジオ	noun	1	3	1	199
ja	郵便	noun	1	3	1	199
ja	こそ	compounds	1	3	0	199
ja	機会	noun	1	3	10	198
ja	人類	noun	1	3	3	198
ja	五	noun	1	3	1	198
ja	たいてい	adverb	1	3	0	198
ja	答え	noun	1	3	7	197
ja	ベッド	noun	1	3	1	197
ja	習慣	noun	1	3	18	196
ja	詩	noun	1	3	4	196
ja	森	noun	1	3	3	196
ja	ほか	noun	1	3	1	196
ja	少なく	adjective	1	3	0	195
ja	すっかり	adverb	1	3	0	195
ja	円	noun	1	3	17	194
ja	スープ	noun	1	3	15	194
ja	ほう	noun	1	3	12	194
ja	労働	noun	1	3	3	194
ja	英国	noun	1	3	0	194
ja	ま	noun	1	3	0	194
ja	読書	noun	1	3	16	193
ja	もらい	verb	1	3	11	193
ja	途中	noun	1	3	8	193
ja	ボブ	noun	1	3	2	193
ja	なくてはならない	compounds	1	3	0	193
ja	維持	noun	1	3	34	192
ja	名	noun	1	3	15	192
ja	単語	noun	1	3	3	192
ja	代わり	noun	1	3	2	191
ja	長く	adjective	1	3	1	191
ja	政策	noun	1	3	0	191
ja	意識	noun	1	3	10	190
ja	どっち	compounds	1	3	7	190
ja	若者	noun	1	3	8	189
ja	おい	compounds	1	3	0	189
ja	たいへん	adverb	1	3	0	189
ja	どうしても	compounds	1	3	0	189
ja	ますます	adverb	1	3	0	189
ja	スキー	noun	1	3	3	188
ja	火事	noun	1	3	3	188
ja	専門	noun	1	3	2	188
ja	カナダ	noun	1	3	2	188
ja	牛乳	noun	1	3	0	188
ja	調査	noun	1	3	33	187
ja	効果	noun	1	3	9	187
ja	ケン	noun	1	3	6	187
ja	強く	adjective	1	3	1	186
ja	米国	noun	1	3	0	186
ja	ことになる	compounds	1	3	0	186
ja	事実	noun	1	3	20	185
ja	ピザ	noun	1	3	5	185
ja	仏教	noun	1	3	0	185
ja	研究	noun	1	3	24	184
ja	こ	verb	1	3	18	184
ja	１人	noun	1	3	18	184
ja	財布	noun	1	3	6	184
ja	証拠	noun	1	3	15	183
ja	星	noun	1	3	6	183
ja	昼	noun	1	3	2	183
ja	たとえ	adverb	1	3	0	183
ja	ころ	noun	1	3	15	182
ja	スミス	noun	1	3	3	182
ja	意志	noun	1	3	1	182
ja	財産	noun	1	3	7	181
ja	弁護	noun	1	3	6	181
ja	利益	noun	1	3	1	181
ja	才能	noun	1	3	3	180
ja	敵	noun	1	3	5	179
ja	命	noun	1	3	3	179
ja	思想	noun	1	3	0	179
ja	出来る	verb	1	3	17	178
ja	ちゃんと	adverb	1	3	1	178
ja	関心	noun	1	3	19	177
ja	叔父	noun	1	3	8	177
ja	自己	noun	1	3	0	177
ja	なかなか	adverb	1	3	0	177
ja	弟	noun	1	3	4	176
ja	さらに	adverb	1	3	1	176
ja	もちろん	adverb	1	3	14	175
ja	誤り	noun	1	3	14	175
ja	パソコン	noun	1	3	4	175
ja	土曜	noun	1	3	1	175
ja	アイス	noun	1	3	0	175
ja	ひとり	noun	1	3	11	174
ja	おじ	noun	1	3	2	174
ja	むしろ	adverb	1	3	0	174
ja	事務	noun	1	3	0	174
ja	考慮	noun	1	3	32	173
ja	嵐	noun	1	3	7	173
ja	大いに	adverb	1	3	0	173
ja	得る	verb	1	3	30	172
ja	依存	noun	1	3	19	172
ja	住所	noun	1	3	3	172
ja	特に	adverb	1	3	1	172
ja	ほんの	compounds	1	3	0	172
ja	構造	noun	1	3	0	172
ja	半	noun	1	3	7	171
ja	契約	noun	1	3	4	171
ja	来年	noun	1	3	4	171
ja	遅く	adjective	1	3	2	171
ja	てほしい	compounds	1	3	0	171
ja	手段	noun	1	3	27	170
ja	いたし	verb	1	3	15	170
ja	リンゴ	noun	1	3	5	170
ja	風呂	noun	1	3	4	170
ja	事業	noun	1	3	3	170
ja	委員	noun	1	3	1	170
ja	横	noun	1	3	1	170
ja	泥棒	noun	1	3	9	169
ja	援助	noun	1	3	6	169
ja	クラブ	noun	1	3	4	169
ja	権利	noun	1	3	2	169
ja	電気	noun	1	3	2	169
ja	あそこ	compounds	1	3	2	169
ja	外交	noun	1	3	1	169
ja	患者	noun	1	3	1	169
ja	義務	noun	1	3	23	168
ja	ただ	noun	1	3	5	168
ja	ギター	noun	1	3	5	167
ja	丘	noun	1	3	0	167
ja	趣味	noun	1	3	15	166
ja	週末	noun	1	3	7	166
ja	日間	noun	1	3	2	166
ja	奥	noun	1	3	0	166
ja	思い	noun	1	3	19	165
ja	状態	noun	1	3	17	165
ja	曲	noun	1	3	12	165
ja	植物	noun	1	3	6	165
ja	勇気	noun	1	3	5	165
ja	街	noun	1	3	16	164
ja	都市	noun	1	3	15	164
ja	面倒	noun	1	3	13	164
ja	光	noun	1	3	6	164
ja	常	noun	1	3	6	164
ja	階	noun	1	3	11	163
ja	カメラ	noun	1	3	8	163
ja	多く	adjective	1	3	6	163
ja	痛み	noun	1	3	0	163
ja	大阪	noun	1	3	0	163
ja	といった	compounds	1	3	0	163
ja	赤	noun	1	3	16	162
ja	携帯	noun	1	3	8	161
ja	多分	adverb	1	3	6	161
ja	み	verb	1	3	21	160
ja	カード	noun	1	3	8	160
ja	貿易	noun	1	3	3	160
ja	工場	noun	1	3	3	160
ja	雑誌	noun	1	3	6	159
ja	たぶん	adverb	1	3	3	159
ja	すでに	adverb	1	3	0	159
ja	遠く	noun	1	3	0	159
ja	学者	noun	1	3	20	158
ja	人口	noun	1	3	2	158
ja	疑問	noun	1	3	17	157
ja	所	noun	1	3	8	157
ja	元	noun	1	3	4	157
ja	感	noun	1	3	4	157
ja	ないといけない	compounds	1	3	0	157
ja	ぜひ	adverb	1	3	0	157
ja	生物	noun	1	3	3	156
ja	息	noun	1	3	2	156
ja	ミルク	noun	1	3	2	156
ja	白い	adjective	1	3	11	155
ja	熱	noun	1	3	4	155
ja	クッキー	noun	1	3	4	155
ja	そろそろ	adverb	1	3	3	155
ja	給料	noun	1	3	0	155
ja	紛争	noun	1	3	0	155
ja	報告	noun	1	3	23	154
ja	後ろ	noun	1	3	5	154
ja	収入	noun	1	3	2	154
ja	世紀	noun	1	3	2	154
ja	のみ	compounds	1	3	0	154
ja	まさに	adverb	1	3	0	154
ja	近い	adjective	1	3	11	153
ja	島	noun	1	3	3	153
ja	首	noun	1	3	0	153
ja	分野	noun	1	3	22	152
ja	色	noun	1	3	8	152
ja	秋	noun	1	3	3	152
ja	両方	noun	1	3	2	152
ja	最大	noun	1	3	1	152
ja	切符	noun	1	3	1	152
ja	だけでなく	compounds	1	3	0	152
ja	あっ	compounds	1	3	0	152
ja	どうも	compounds	1	3	0	152
ja	かつて	adverb	1	3	0	152
ja	十分	adverb	1	3	8	151
ja	オレンジ	noun	1	3	7	151
ja	２、３	noun	1	3	0	151
ja	しっかり	adverb	1	3	18	150
ja	地図	noun	1	3	9	150
ja	マイク	noun	1	3	8	150
ja	ページ	noun	1	3	7	150
ja	ナイフ	noun	1	3	4	150
ja	面	noun	1	3	0	150
ja	としても	compounds	1	3	0	150
ja	助言	noun	1	3	20	149
ja	安定	noun	1	3	18	149
