見	2949686729	ja	en	私を見て。	Just look at me.	Now look at that.	Look at this one!	Just forget about it.	Just you be careful.	Just leave that there.	Look at that drawing.
見	3672012460	ja	en	彼女は私を見た。	She looked at me.	I rely on Tom.	He returned from China.	She quibbled over details.	He laughed at me.	They'll find me.	He fucked with me.
見	3562504961	ja	en	見たい！	I want to see it!	I don't like it.	I want to learn about them!	I'm so hungry.	Want to try some with me?	What do you want to do today?	What sauce do you want to use?
見	844500492	ja	en	見た	saw	Biology.	celebrity	kidding	Patience.	strategies	surprising	traveling
見	2326685837	ja	en	私たちはUFOを見た。	We saw a UFO.	We milked the cow.	It was a UFO.	I got a tattoo.	He knows the secret.	He became a dancer.	Tom saw that coming.
見	2949686729	ja	en	私を見て。	Look at me.	Run to him.	We'll lose.	Look at her.	You look confused.	Look at Tom.	Look at Ziri.
見	844500492	ja	en	見た	seen	cost	driving	offer	pattern	personal	process	schedule
見	3677430885	ja	en	何を見たいですか？	What do you want to watch?	Any ideas what to watch?	I want to try that next time.	Want to play some games?	Want to watch a movie together?	Want to watch one of their games together?	What did you do there?
見	1165002345	ja	en	私も見たい！	I want to see, too!	I want the real thing.	I see Tom and Mary.	I won't go again.	I want milk in it.	Don't you want proof?	I want to eat too!
見	1704258	ja	en	見たか？	Did you see it?	Will you do it?	You see ghosts everywhere.	See anything you like?	Has he arrived yet?	Did Tom change anything?	Do you know Italian?
見	844500492	ja	en	見た	watched	crazy	feet	glass	ideas	soil	Stress?	wish
見	844500492	ja	en	見た	looked	doctors	sing	speak	sports	stories	swim	vegetables
見	1704258	ja	en	見たか？	Have you watched it?	Have you sold everything?	Ziri watched the treeline.	Can he see me?	Have you considered it?	Have you started running?	Have a pleasant weekend!
見	2197713544	ja	en	見	Look!	Alrighty!	Ketchup.	Mummies?	Tapas?	Three.	Wow!
見	2426697910	ja	en	彼を見てたの？	Were you looking at him?	Tom is looking at Mary.	Were Tom and Mary annoyed?	May I use the restroom?	Did you ever confront him?	What made you contact him?	Were there others with you?
見	3362652633	ja	en	見ないで。	Don't look.	Don't mourn.	Do not fold.	I eat pork.	He's weak.	He's sick.	Do not gossip.
見	2103624418	ja	en	何を見ますか？	What do you watch?	Did you watch the show Friends?	Do you watch celebrity shows, Lucy?	I watch it sometimes.	Watch the game	Watch the wild animals	You should watch it!
見	1184519184	ja	en	誰を見たの？	Who did you see?	See the full moon	See you later then.	That's my favorite!	Who are they?	Who do you like?	Who would you ask?
見	117706656	ja	en	見てたの？	Were you watching?	He is watching.	Should I close?	Are you fighting?	Were you sleeping?	Am I fired?	Were you invited?
見	1472384421	ja	en	彼を見て。	Look at him.	Look over there.	Consult with him.	Talk to us.	Look in there!	I watched him.	They like him.
見	1472384421	ja	en	彼を見て。	Just look at him.	Never judge by appearance.	Your eyebrows look weird.	Tell us about him.	I recently met him.	You do look good.	I still miss him.
見	2041586704	ja	en	見て！	Look!	Alrighty!	Ketchup.	Mummies?	Tapas?	Three.	Wow!
見	3717161570	ja	en	見たかったなあ。	I wanted to watch.	I'm not ready.	Tom wanted his freedom.	I should have surrendered.	Tom had a watch.	Something has to change.	You want to vote?
見	556618722	ja	en	私は何も見ません。	I don't see anything.	Did you see that film?	I don't talk much.	I tried to fix it.	You can't do anything.	I'm afraid of nothing.	Don't be an idiot.
見	556618722	ja	en	私は何も見ません。	I can't see anything.	I can drive Tom home.	I can't hear anything.	I tried to act impressed.	It isn't your fault.	Sami doesn't say anything.	Don't give me anything.
見	1223217420	ja	en	見てられないね。	I can't stand to watch you.	I live off 300 dollars a month.	We don't always get our way.	It's nice to be with you.	I can't stand being around Tom.	I think I'm love with you.	I didn't know you enjoyed opera.
見	4123426867	ja	en	彼を見た。	I saw him.	She has that.	Kalman saw nothing.	They touched it.	We saw him.	It was him.	I know Tom.
見	451359232	ja	en	見たよ。	I did see it.	I can see it.	We'll bury it.	They were working there.	I've never tried.	Did they see them?	Nobody can see him.
行く	1656694696	ja	en	行くよ。	Let's go!	Let them leave.	Let's study.	I said no!	Let me alone!	Here we go!	They may go.
行く	1656694696	ja	en	行くよ。	I'll go.	I overpowered them.	We have read.	I need cigarettes.	I will ascend.	Let Tom go.	Go in peace.
行く	73063678	ja	en	どっか行くの？	Are you going someplace?	Can you spot me?	Did you sleep OK?	Where's the marketplace?	Are you ready yet?	Are you embracing change?	Are you there, love?
行く	1656694696	ja	en	行くよ。	I will go.	He'd leave.	He has two.	I want two.	Get set .... Go!	I will cry.	I will help.
行く	1656694696	ja	en	行くよ。	I'm going to go.	I should go warn her.	I have piles of money.	I'm calling Tom back.	Something strange is going on.	Sami had to go home.	We're going to stay.
行く	2329794734	ja	en	彼が行くなら、私も行く。	If he's going, I'm going too.	If it bothers you, we can stop doing this.	Where are you going? "I'm going to Boston."	When I was a kid, I was very chubby.	If I'd known, I would've told you.	This is going to be easier than I thought.	Tom is going to teach me to tame dragons.
行く	3879194039	ja	en	彼が行くのは確実だ。	It is definite that he will go.	Tom is taller than everybody else here.	This is also a very swampy area.	I'm aware of the consequences.	Tom will be fine with that.	The building is rotten inside and out.	Should it be fine, I will go.
行く	73063678	ja	en	どっか行くの？	Are you going somewhere?	Is it really everywhere?	Are you Magyar people?	Are you still homeless?	Are you eating lunch?	They're going home.	Was Tom going somewhere?
行く	72841470	ja	en	行く？	Go!	ah	Hopefully.	How?	Maybe!	No.	See?
行く	1733419267	ja	en	行く	goes	bear	bell	Fishing?	nap	property	raining	sheet
行く	3942685591	ja	en	彼も行くでしょう。	He will also go.	I'm highly intelligent.	He's on drugs.	Good. There you go.	Did you go ashore?	He found his wallet.	James will go change.
行く	1733419267	ja	en	行く	going	cent	migraine	olives	shone	tofu	truffle	vase
行く	1521968591	ja	en	誰と行くの。	Who will you go with?	Who's been watching you?	Who's your big sister?	Who's Tom sailing with?	Who does she live with?	When did you go there?	Please go to the bench.
行く	3981882621	ja	en	行くべきだ。	I ought to go.	He let him go.	He's not special.	Tom ought to win.	She let me go.	He let me go.	I found this outside.
行く	3812173198	ja	en	私は行くべきでしょうか。	Should I go?	Should I tell?	Rima should go.	Did it hurt?	Will Tom go?	He'll go.	You should go.
行く	1686801130	ja	en	誰が行くの？	Who'll go?	Is that so?	Well, go on!	Go by taxi.	I am windsurfing.	Who is God?	Go next door.
行く	337208136	ja	en	君も行くか。	Are you going, too?	I should get going.	Mark was going back.	Are you chicken, Tom?	I am going, too.	Let's drink whiskey.	Was I invited, too?
行く	3812173198	ja	en	私は行くべきでしょうか。	Ought I to go?	Are you not frightened?	Why did you go?	Why did he go?	You can go alone.	Are you not cold?	Did you go numb?
行く	296568887	ja	en	行くの？	Are you going?	Are you crazy?	She's going.	Who's crying?	Will you hurry?	Should I ask?	Are you deaf?
行く	337208136	ja	en	君も行くか。	Will you go, too?	Can Tom come too?	Do you like archery?	Will he stay long?	Can you proofread this?	You're too outspoken.	Go get some tools.
行く	867837097	ja	en	私も行く。	I'm going, too.	I'm human, too.	I'm going back.	You're boring me.	We'll work tomorrow.	I'm done, too.	I'm going first!
行く	2830187390	ja	en	私はビーチに行くのが大好きです。	I love going to the beach.	I do, but it's small.	I love their sauces too.	I love trying new places.	I love trying new things.	I love wearing costumes.	We're going to the beach.
行く	2247101956	ja	en	明日行くよ。	I'll go tomorrow.	We should do nothing.	I feel your sorrow.	I often wear blue.	Nobody has broken in.	It's too narrow.	Go with these gentlemen.
行く	3030076278	ja	en	いま行くよ。	I am coming.	Yanni is coming.	He was fasting.	He is speaking.	I feel young.	I got older.	Someone's coming.
行く	869853897	ja	en	私は公園に行く。	I go to the park.	I know who did this.	We'll go see them.	I jumped up in surprise.	I live near a park.	She swam in her clothes.	I hope to see you.
行く	2180441786	ja	en	散歩に行くの？	Are you going for a walk?	Do you prefer cheddar or gouda?	Let's hope for the latter.	Do you want to take a walk?	Are there May blues outside of Japan?	Are you married, separated, or single?	I'm going to check my messages.
行く	2247101956	ja	en	明日行くよ。	I'm going tomorrow.	I will miss Moldova.	I'll know tomorrow.	We're going tomorrow.	The road is narrow.	I knew you knew.	How are we going?
行く	2730160035	ja	en	トムが行くなら行く。	I'll go if Tom goes.	She'll drive him to the airport.	If Tom goes, I will, too.	I'll go and get ready.	I go to work every day.	Tom is usually right, isn't he?	I won't go if Tom goes.
行く	1434691627	ja	en	僕らはみんな行くべきだ。	All of us ought to go.	You ought to have done something.	All of us need to be careful.	All residents are asked to stay indoors.	You ought not to break your promise.	I think we have to go.	All of my friends like Tom.
行く	1287994532	ja	en	楽しければ、僕も行く。	I'll go if it's fun.	That's something you'll never find.	I'd think it'd be fun.	I'm ready to have fun.	I've learnt the poem by heart.	I'll take what's mine.	Go straight over at the traffic lights.
持っ	3614816612	ja	en	持っ	have	american	among	element	government	growth	international	levels
持っ	3540400259	ja	en	持ってたよ。	I had it.	He left it.	Sami had vertigo.	I warned them.	She mocked her!	We ruined everything.	I'm resigning.
持っ	1368038068	ja	en	スマホ持ってないの。	I don't have a smartphone.	I have doubts about his career.	You could do that by phone.	I want Tom on the phone.	I don't have time to relax.	I know Tom is with you.	I like to cook on the weekend.
持っ	2352671373	ja	en	誰かiPhoneの充電器持ってませんか？	Does anybody have an iPhone charger?	We have less than three hours.	Does the Bible refer to the trinity?	Did you bring a book to read?	Does your volunteer work bring you satisfaction?	Does your boyfriend like to drink tea?	Do you want to get some food?
持っ	1268507847	ja	en	誰か鉛筆持ってない？	Does anybody have a pencil?	Are you registered to vote?	Could I use your pencil?	Is this your red pencil?	Does anybody want anything else?	Does Tom have a shotgun?	Does Tom play Animal Crossing?
持っ	2565343555	ja	en	パスポートは持った？	Do you have your passport?	Do you need some transport?	Did you take your passport?	Do you really not drink?	They have a great manager.	Did you catch his name?	Did I miss the party?
持っ	4024547328	ja	en	私は疑いを持った。	I had doubts.	I believe that.	I had breakfast.	Ziri is nuts.	She had some.	This is nuts.	I had everything.
持っ	2352671373	ja	en	誰かiPhoneの充電器持ってませんか？	Does anyone have a charger for an iPhone?	How much extra will we have to pay?	I thought that you already had an iPhone.	Does Tom know why you didn't do that?	Does Tom still keep in touch with Mary?	I have no intention of giving Tom any money.	I don't have to go there by myself.
持っ	1978017216	ja	en	まだスマホ持ってないの。	I still don't have a smartphone.	What else does Tom want to know?	We have no milk and no sugar.	I have to find Tom now.	I still haven't done that.	It's a very expensive smartphone.	You really should try this cake.
持っ	2348363342	ja	en	切符持ってますか？	Do you have the tickets?	Are you looking for these?	I have a similar feeling.	Who gave you those tickets?	Do it while you can.	I don't have seniority.	Do you need any help?
持っ	2352671373	ja	en	誰かiPhoneの充電器持ってませんか？	Does anyone have an iPhone charger?	Do I have to touch them?	Does this watch belong to somebody here?	Did you know Tom was tired?	The workers didn't have helmets.	He didn't have dinner last night.	I still have my doubts about this.
持っ	2377846392	ja	en	根に持ってないって。	I don't hold grudges.	Sami doesn't hold grudges.	I'm burning my bridges.	Hold on just a minute.	I was born in America.	We don't celebrate Christmas.	Don't hold your breath.
持っ	4184068597	ja	en	鍵持ってないよね？	You don't have a key, do you?	You're my best friend here in Boston.	You need to ask Mary what she'll do.	You still don't get it, do you?	You don't do that much, do you?	I don't know why Tom left me.	You can go to the university by bus.
持っ	1055358737	ja	en	カメラを持ってればなぁ。	I wish I'd had my camera with me.	They told me that they needed some cash.	I have never laughed so hard in my life.	I want him to fall in love with me.	Mum and Dad aren't coming with me.	He said he was told to do that.	I wish you hadn't told Tom that.
持っ	338146092	ja	en	私も持っています。	I have them too.	Do you have any ideas?	I like white wine.	I went really high.	It's easy!	The concert was amazing.	What did you have?
持っ	2352671373	ja	en	誰かiPhoneの充電器持ってませんか？	Does anybody have a charger for an iPhone?	Does Tom know how Mary feels about John?	Does anyone have a charger for an iPhone?	Can you teach me how to defend myself?	The bezel on that old iPhone model was white.	Does Algeria know how to fight a recession?	Can you see in the darkness of the night?
持っ	2348363342	ja	en	切符持ってますか？	Do you have a ticket?	Did you get a ticket?	How much is the jacket?	How much is a ticket?	Did you see a cook?	Have you seen the video?	Do you suffer from sleeplessness?
持っ	3274410978	ja	en	武器は持ったか？	Are you armed?	Are you accomplices?	Are you Algerian?	Are you sloshed?	Are you reliable?	Prisons are overcrowded.	Is it finished?
持っ	1978017216	ja	en	まだスマホ持ってないの。	I don't have a smartphone yet.	I haven't been told yet.	We still haven't seen one yet.	We can't go to Boston now.	It didn't happen again that night.	I have to scrub the floors.	She says she's not done yet.
持っ	2108738926	ja	en	持ってけ、泥棒。	You can have it for nothing.	There was nothing for us to eat.	Tom and Mary have a choice.	Does Tom have to be here tomorrow?	I got this book for nothing.	Nothing's good enough for him.	Tom didn't have to do anything.
持っ	635700844	ja	en	キャンプ用品は持ってないよ。	I don't have any camping equipment.	I'd like her to stop smoking.	I was annoyed by the smell.	I have to check with Tom first.	They did not have good equipment.	I don't want to discourage Tom.	I want to buy a Japanese car.
持っ	245902704	ja	en	パソコンは持ってます。	I have a computer.	She branded the calf.	You have until Monday.	You have lung cancer.	I wasn't embarrassed.	I have a printer.	She's a songwriter.
持っ	1114159165	ja	en	彼らは食べ物を持ってない。	They have nothing to eat.	I understand my business correctly.	Tom may have other plans.	They took Tom to hospital.	We discussed where to eat.	I asked her to help.	They put down their suitcases.
持っ	3548124497	ja	en	持ってないけど。	I don't have it.	Why did he do it?	I've just found it.	You have quite a temper.	Do you really want it?	You have to do it.	I couldn't save her.
持っ	3846901814	ja	en	何を持ってきたの？	What did you bring?	She's my godmother.	What do you fear?	Did you bring everything?	Bring me a drink.	What a heartwarming story!	Did you warn them?
持っ	3530800014	ja	en	チケットを持ってないの。	I don't have a ticket.	I can't find my jacket.	I can't tell you my plans.	I haven't kissed Tom yet.	We don't always do that.	I can't find my ticket.	I suspect Tom has to leave.
持っ	1342674343	ja	en	まだ持ってないよ。	I don't have them yet.	Tom isn't a pilot yet.	I shouted out everything I wanted.	I can't play with him.	I don't know that yet.	Leon didn't have as much time.	It's not your turn yet.
持っ	1502947111	ja	en	小銭持ってないわ。	I don't have any change.	I don't feel at all well.	I've found a better way.	They don't want to change.	Did you have any trouble sleeping?	We don't have a Quran here.	You gonna see me change.
持っ	1891470623	ja	en	靴ベラを持ってますか。	Do you have a shoehorn?	Do you have the receipt?	Do you have a kettle?	We have some eccentrics here.	Has she got a phone?	Do you need a minute?	We'll have lunch soon.
持っ	3548124497	ja	en	持ってないけど。	I don't have any.	That's not so many.	I want to eat now.	I do not want any.	I love living in Boston.	You aren't living here.	You can't prove anything.
食べ	4158621895	ja	en	食べた	ate	hide	hike	instrument	knows	proud	similar	surprise
食べ	2909775373	ja	en	私たちは食べないわ。	We won't eat.	I won't eat.	What does Ziri eat?	They eat healthy foods.	Tom won't eat.	We fell in love.	She's not human.
食べ	157788461	ja	en	食べた。	I ate.	Hide it.	What nonsense!	Tom relaxed.	Be content!	Explain yourself.	Thanks, homie!
食べ	157788461	ja	en	食べた。	We ate.	Curtain call.	Dispel enmity.	Show him.	Mary agreed.	Curse you!	Luxurious place!
食べ	2084499666	ja	en	何が食べたいですか。	What would you like to eat?	He doesn't like to eat fish.	Why don't you want to eat?	What's wrong with this one?	Ziri doesn't like Rima's acting.	We would like to eat lunch together.	What do you like to eat most?
食べ	2084499666	ja	en	何が食べたいですか。	What do you want to eat?	I don't want to eat them.	Want to go out to eat?	Want to help me in the garden?	What did it feel like?	What do neurologists do?	What position do you play?
食べ	2757909358	ja	en	食べたの？	Have you eaten?	Did she agree?	You've eaten.	Are you ten?	Did everybody leave?	Have another drink!	We've eaten.
食べ	4158621895	ja	en	食べた	eaten	20	element	government	international	policy	position	term
食べ	1194101483	ja	en	私は食べれる。	I can eat.	Eat fresh food.	Nobody's laughing.	We did it.	He's exaggerating.	I got heartbroken.	Get a boat.
食べ	157788461	ja	en	食べた。	I've eaten.	I am subscribed.	Who's fasting?	I may quit.	He's mean.	Has everyone eaten?	Has everybody eaten?
食べ	1406105239	ja	en	何を食べたいですか？	What would you like to eat?	He doesn't like to eat fish.	Why don't you want to eat?	What's wrong with this one?	Ziri doesn't like Rima's acting.	We would like to eat lunch together.	What do you like to eat most?
食べ	2084414764	ja	en	何か食べたいな。	I'd like something to eat.	It's concluded, I'm joining you!	I have to give them a chance.	What would you like me to say?	I'd like to eat somewhere else.	I'll have something to eat.	Does your boyfriend like to drink tea?
食べ	2413850316	ja	en	何食べたの？	What did you eat?	Did they eat their dinner?	Did you eat breakfast this morning?	Do you eat meat every day?	Some eat spicy food.	Usually eat there.	What kind is it?
食べ	1406105239	ja	en	何を食べたいですか？	What kind do you feel like eating?	But I feel healthier as a vegetarian.	Did you feel scared or happy?	But sometimes they feel so real...	What do you want to eat first?	What kind of art do you like best?	What kind of cakes do they have?
食べ	2934011620	ja	en	何食べたい？	What would you like to eat?	He doesn't like to eat fish.	Why don't you want to eat?	What's wrong with this one?	Ziri doesn't like Rima's acting.	We would like to eat lunch together.	What do you like to eat most?
食べ	2084414764	ja	en	何か食べたいな。	I would like to eat something.	I don't like watching sitcoms.	I'll certainly talk to him.	What would you like to eat?	I'd like a car like yours.	Why doesn't anyone like me?	I will go to France on holiday.
食べ	2084414764	ja	en	何か食べたいな。	I'd like to eat something.	You probably don't like him.	I'm fed up with everything.	I'd like to eat something light.	Tom didn't suspect a thing.	I can't say anything about that.	I'm trying not to be seen.
食べ	2413850316	ja	en	何食べたの？	What did you have to eat?	But sometimes I also eat apple pie.	Do you eat shellfish often?	Maybe we can go eat Mexican food soon.	We can just show up and eat!	What did you do today?	What do you like to eat?
食べ	2934011620	ja	en	何食べたい？	What do you want to eat?	I don't want to eat them.	Want to go out to eat?	Want to help me in the garden?	What did it feel like?	What do neurologists do?	What position do you play?
食べ	4025762043	ja	en	何を食べたい？	What do you want to eat?	I don't want to eat them.	Want to go out to eat?	Want to help me in the garden?	What did it feel like?	What do neurologists do?	What position do you play?
食べ	3781070223	ja	en	ねぇ、何食べたい？	Hey, what do you like to eat?	I don't like PubG video game.	Hey, you can't leave now.	I'd like to have both.	Yes, I'll take some ham too.	Hey, come on! This is not funny!	Ah, you're a true friend.
食べ	2934011620	ja	en	何食べたい？	What do you wanna eat?	What is your next adventure?	What else did Tom eat?	What a tragedy misunderstandings are.	What time did Tom eat?	What else can you remember?	What is your marital status?
食べ	2595634813	ja	en	私は食べられる。	I can eat.	Eat fresh food.	Nobody's laughing.	We did it.	He's exaggerating.	I got heartbroken.	Get a boat.
食べ	1477437470	ja	en	何か食べて。	Eat something.	Behave yourselves.	Back up.	Seize him!	I canceled.	Maria eats.	Ziri drank.
食べ	657792694	ja	en	何を食べますか？	What do you eat?	Can we eat them now?	Maybe eat more fruits and veggies?	What are you planning to eat?	What do I do now?	What do you mean?	What else did you eat?
食べ	2084414764	ja	en	何か食べたいな。	I want to eat something.	I'm kind of lazy.	Ziri can't hear anything.	They want to destabilize civilization.	I want to play baseball.	I want an MP3 player!	I want to eat this.
食べ	250980788	ja	en	僕らを食べないで。	Don't eat us.	No one met us.	Tom should eat breakfast.	Can we eat now?	That's our bus.	Don't fire him.	Don't hurt her.
食べ	436488887	ja	en	何か食べたい？	Do you want to eat anything?	Did Tom and Mary do anything?	Do you happen to know what happened?	Would you like basil on your spaghetti?	I want something nice to eat.	Does all of this mean anything?	Are you reading this, arrogant motherfucker?
食べ	1010257453	ja	en	私は何か食べたい。	I'd like to eat something.	You probably don't like him.	I'm fed up with everything.	I'd like to eat something light.	Tom didn't suspect a thing.	I can't say anything about that.	I'm trying not to be seen.
食べ	3826974655	ja	en	食べなきゃ。	I need to eat.	I need some wine.	I'll miss that.	People need to eat.	I forgot to ask.	She wanted to leave.	Tom's a threat.
あっ	2612609166	ja	en	何があったの？	What's happened?	What a pain!	It will work.	Nothing really happened.	I'll live.	Was Tom poisoned?	It never happened.
あっ	2612609166	ja	en	何があったの？	What has happened?	It happened yesterday.	What just happened?	What happened there?	So, what happened?	We can draw.	What's happened?
あっ	2612609166	ja	en	何があったの？	What happened?	Barcelona FC!	Sounds spooky!	Sure thing.	The Rockstars.	Which one?	Will do!
あっ	2374009374	ja	en	何かあったの？	Did something happen?	Did something burn?	What might happen?	Nothing will happen.	Are you sitting?	Did you notice?	Did anyone call?
あっ	2374009374	ja	en	何かあったの？	Is anything up?	Is Tom confused?	Islam is pure.	Is Tom reachable?	Are we together?	Is it here?	Abortion is good.
あっ	2374009374	ja	en	何かあったの？	Has something happened?	Something else happened.	Nothing really happened.	Let's celebrate.	Has anyone noticed?	Has anyone escaped?	Has he left?
あっ	1936608347	ja	en	何かあった？	Did something happen?	Did something burn?	What might happen?	Nothing will happen.	Are you sitting?	Did you notice?	Did anyone call?
あっ	1936608347	ja	en	何かあった？	Has something happened?	Something else happened.	Nothing really happened.	Let's celebrate.	Has anyone noticed?	Has anyone escaped?	Has he left?
あっ	1936608347	ja	en	何かあった？	Anything new?	This much?	We hesitated.	Dig quickly.	They agree.	Never lie!	I gloated.
あっ	4293224413	ja	en	事故があった。	There's been an accident.	There were forty people present.	There's been another accident.	Tom has always been focused.	I loathe the new president.	I've always been confident.	Tom hit "send" by accident.
あっ	3490593674	ja	en	悪露があった。	I had a lochia.	I had no idea!	I was laid off.	She had little choice.	Nobody wants that job.	I am an Earthling.	I shouted for help.
あっ	4293224413	ja	en	事故があった。	There has been an accident.	There are no Canadians here.	There's been an accident.	There is eloquence in screaming.	Did you have an accident?	That was just an accident.	That would've been discourteous.
あっ	2387964502	ja	en	あっ、ごめんなさい。	Oh, I'm so sorry.	Umm, I don't know.	Oh, I'm really sorry.	I'd like a cherry.	Sorry, I didn't know.	Oh, that. That explains it.	We're in a hurry.
あっ	3202042602	ja	en	どうしたの？ 何があったの？	What's wrong? What happened?	Nothing happened to Alberto legally.	Something bad happened to her.	They are comic book villains.	Can you believe this happened?	What don't you have?	What did you feed it?
あっ	3472301424	ja	en	私の言付けがあったでしょうね。	There was a message for me, wasn't there?	I told him to give me a call.	Give me a hand with this, will you?	Aren't you sorry that you weren't there?	There's something going on, isn't there?	I was the only one wearing a tie.	There's a chance we'll be late.
あっ	1247055234	ja	en	車があったらなぁ。	I wish I had a car.	I got hit by a car.	I wish I could help you.	I wish we had a car.	I'll go get my car.	She thought she could impress him.	Do you wish to speak to me?
あっ	3544827500	ja	en	私は途中で彼女にあった。	I met her along the way.	He met another female from Algeria.	There was a bus in the way.	They have something in their hands.	I met him on my way here.	Try staying out of the way.	He brought me dates from Oman.
