こんにちは	3983744469	ja	en	こんにちは、如何ですか？	Hi, how are you?	Are you two together?	Tom, how could you?	Hi! What's new?	Hi. How are you?	Well, how are you?	Hey, where are you?
こんにちは	3019369928	ja	en	こんにちは。私はスピデです。	Hello, I am Sepideh.	Damn, she's HOT!	I am not scared.	Hello and thank you.	Hey! I'm Sepideh.	Now that was annoying.	I am not ill.
こんにちは	1219173170	ja	en	みなさん、こんにちは。	Hi, everybody!	Look down!	Whatever, mate.	Hey, kitty!	Save more.	I sleepwalk.	Play now.
こんにちは	1007516414	ja	en	こんにちは、エラ！	Hello Ella!	Anytime, Lily.	I am.	Like Bixby?	Like what?	Okay, okay.	Thanks, William!
こんにちは	860341391	ja	en	こんにちは、ガブリエル。	Hello Gabriel.	Anytime, Lily.	I am.	Kind of.	Okay, okay.	Thanks Frank!	Why not?
こんにちは	165293336	ja	en	こんにちは、ノラ！	Hi Nora!	A little.	Beatrix Potter.	Chips, please.	Dr. Seuss.	Pop music.	The Avengers.
こんにちは	37323479	ja	en	こんにちは、オミッドです。	Hi, my name is Omid.	Australia is a beautiful country.	Hello. My name is Jabu.	Hi everyone, I'm Tom.	Hello! My name is Bashir.	Hi, my name is Mohand.	It is very nice here.
こんにちは	1129321704	ja	en	こんにちは、お元気ですか。	Good day, how are you?	Have a good day, Ziri.	Good morning, how are you?	Good things must be savoured.	Good work makes good things.	Good riddance to bad rubbish!	These umbrellas are pretty inexpensive.
こんばんは	3930990322	ja	en	こんばんは。	Good evening.	Dive together.	Piss off!	Firefox crashed.	It reeks!	No more!	Silence reigned.
こんばんは	4069182511	ja	en	こんばんは。ご機嫌いかが？	Good evening, how are you?	Good thing you believed me.	Good morning. How are you?	Does this not please you?	Good morning, ladies and gentlemen.	Good evening. How are you?	Are you really that naive?
こんばんは	1132256187	ja	en	シカゴのみなさん、こんばんは。	Hello, Chicago!	Sami left.	Yimach shemo!	Enrico landed.	Study more.	Suit yourself.	Speak Berber!
お久しぶりです	334707394	ja	en	本当にお久しぶりです。	It's been a long time.	Did you talk for a long time?	I should have done that before 2:30.	I've waited a long time.	We don't have the time.	Do one thing at a time.	It's been nearly 3 hours.
お久しぶりです	489774663	ja	en	こんにちは。お久しぶりです。	Hello. Long time no see.	Time to say goodbye, Gunter.	Long time no see, Bill.	There was nothing to see.	Hello, long time no see!	Time to rise and shine.	Hello, have you already eaten?
お元気ですか	585667937	ja	en	お元気ですか。	How are you?	Are you sure?	How about you?	I love the Patriots.	Nice rivalry!	They are funny.	Why's that?
お元気ですか	100838054	ja	en	どうも、お元気ですか？	Hello, how are you?	Has Tom hurt you?	Hello, are you Jose?	All are equally important.	How are your goats?	OK, where were we?	Did they write you?
お元気ですか	967848500	ja	en	お元気ですか。お久しぶりですね。	How are you doing? I haven't seen you for an age!	How can I know that you're not going to hurt me?	How many hours of TV do you watch a day?	How did you know I used to teach French in Australia?	I've never seen you as beautiful as you are now.	Scarcely had the dog seen me when it ran away.	Your cheeks, two pomegranate cuts, can be seen behind the veil.
お元気ですか	2853505455	ja	en	お父さんはお元気ですか？	How's your dad?	Where's my boomerang?	It's definitely them.	Can't you read?	Aren't you sad?	How would I know?	Isn't Tom dead?
お元気ですか	4083381754	ja	en	ご家族はお元気ですか？	How is your family?	How goes it, Jacques?	Which street is this?	Is that his family?	Where is your bedroom?	How are your folks?	How's your family?
お元気ですか	1129321704	ja	en	こんにちは、お元気ですか。	Good day, how are you?	Have a good day, Ziri.	Good morning, how are you?	Good things must be savoured.	Good work makes good things.	Good riddance to bad rubbish!	These umbrellas are pretty inexpensive.
お元気ですか	1916839814	ja	en	こんにちは！お元気ですか？	Hello! How are you?	Hi, how are you?	Are these dogs yours?	Whose side are you?	Which fly bit you?	Now, where was I?	Hello! Lovely weather today!
お元気ですか	1916839814	ja	en	こんにちは！お元気ですか？	Good day, how are you?	Have a good day, Ziri.	Good morning, how are you?	Good things must be savoured.	Good work makes good things.	Good riddance to bad rubbish!	These umbrellas are pretty inexpensive.
お元気ですか	747821423	ja	en	奥様はお元気ですか。	How is your wife?	Why not enjoy life?	How do you study?	Is the festival free?	How can I sleep?	How's married life?	Sami isn't immortal.
お元気ですか	2001807359	ja	en	お母様はお元気ですか？	How's your mother?	Is she your mother?	How fast you run!	That's another topic.	Will he see her?	That's my pussy.	How is your daughter?
お元気ですか	2534255865	ja	en	ご家族はお元気ですか。	How is your family?	How goes it, Jacques?	Which street is this?	Is that his family?	Where is your bedroom?	How are your folks?	How's your family?
お元気ですか	3343723965	ja	en	お姉さんはお元気ですか。	How is your sister?	How large was it?	This isn't water.	How cool is this?	Can we talk later?	Who wrote a letter?	Why are you studying?
さようなら	2244027687	ja	en	さようなら	goodbye	free	garlic	mind	Space?	Vegan?	wrong	Yummy!
さようなら	1937523120	ja	en	とりあえずさようなら！	Bye for now!	And have picnics.	I love nature.	I love reading too!	Nature is amazing.	That sounds cool!	The Lakers played great!
さようなら	3602699491	ja	en	さようなら、さよこ！	Good-bye, Sayoko!	Good, as always.	Good morning, handsome.	Oh my IPU!	Good-bye, John.	Not good enough.	Good job, everyone!
さようなら	3693770940	ja	en	彼女は「さようなら」と言った。	She said goodbye.	You said it!	They said yes.	She took risks.	He hates shrimps.	We had lunch.	Ziri said goodbye.
さようなら	2275859867	ja	en	では、さようなら。	Well then, goodbye.	Well done, son.	Of course yes!	Goodbye, my friend.	Goodbye, my dears!	Well I never!	Kiss me goodbye.
さようなら	456645065	ja	en	さようなら、フランク！	Goodbye Frank!	No, seriously.	Okay, okay.	So sassy!
またね	3273618165	ja	en	またね!	See you!	Anytime, Lily.	Great idea!	Love it.	Okay, good.	Thanks, Oscar!
またね	3614495742	ja	en	じゃあ、またね。	See you later!	Pull yourself together.	We're together!	See you Thursday!	See for yourself.	Tell me later.	Bring him back.
またね	3465843863	ja	en	じゃまたね。	See you later!	Pull yourself together.	We're together!	See you Thursday!	See for yourself.	Tell me later.	Bring him back.
またね	2496450893	ja	en	では今晩またね、さようなら。	See you tonight, then. Cheers!	See what you've done.	Three cheers for my Queen!	Chocolate always cheers me up.	See you Sunday at three.	Bring your parents, as well.	See you in a fortnight.
またね	2796020539	ja	en	ありがとう。では、またね。	Thanks. See you next time.	Tom is just wasting time.	Investors like what they see.	Goodness knows what actually happened.	Thanks for reporting the issue.	Do you see the point?	Thanks for being on time.
またね	2067951186	ja	en	もう行かなくちゃ。じゃ、またね。	It's high time to go. See you later.	Diego got a pizza a short time later.	You should see the look on your face.	I see something that you don't see.	I'm afraid of big, black, hairy tarantulas.	You're crazy to lend money to Tom.	Ziri will have plenty of time for that later.
おやすみなさい	2529972007	ja	en	おやすみなさい。	Good night!	Remain seated!	Fine, thanks.	How frightening!	Time presses.	Your go.	Mix well.
おやすみなさい	2605639160	ja	en	おやすみなさい、ジュリア。	Have a good evening Julia.	Do you like French food, Julia?	Do you like music, Julia?	Have a good evening.	Hey Julia, like sports?	Hi Julia, how are you feeling?	I have chips and cookies.
おやすみなさい	1758288723	ja	en	彼女は私におやすみなさいと言った。	She wished me good night.	She recognized me right away.	Sami wished Layla good luck.	Tom wished he were dead.	I think this will do.	She reads books every night.	Tom did that last night.
おやすみなさい	3260965723	ja	en	おやすみなさい、ママ。	Good night, Mom.	Good night, children.	Good morning, Mike.	Happy birthday, Mom.	Good night, Tom.	Good evening, ma'am.	Good night, sweetheart.
おやすみなさい	2801593610	ja	en	おやすみなさい、良い夢を！	Good night. Sweet dreams.	He supported her dreams.	Sweet dreams, my princess.	Good work takes time.	You had nightmarish dreams.	New people, new laws.	Goodnight and sweet dreams!
ありがとう	784281511	ja	en	ありがとう。	Thank you.	Let go.	Hold steady.	She relented.	Who yelled?	Make something!	Tom sympathised.
ありがとう	2725120153	ja	en	ありがとう。大丈夫。	Thanks, I'm fine.	Thanks for your reply.	Tom wants red wine.	We're fine, thanks.	Vacation? What's that?	I'm dead serious.	Thanks for encouraging me.
ありがとう	1388433059	ja	en	リマインダーをありがとう！	Thanks for the reminder!	Thanks for talking with me!	Thanks for the advice, Alice.	Thanks for the advice, Ella.	Thanks for the advice, Emma!	Thanks for the advice, Grace.	Thanks for the tip, George.
ありがとう	2721490486	ja	en	本ありがとう。	Thanks for the book.	Tom wrote that book.	Thanks for the invitation.	Thanks for the hint.	Thanks for the support.	Thanks for understanding, Tom.	Thanks for pitching in.
ありがとう	2424633394	ja	en	大丈夫ですよ、ありがとう。	I'm good, thanks.	Good advice, thanks Frank!	I'm twenty years old	It was good, thanks.	It's good, thanks.	They're good, thanks.	Yes, I'm thirsty.
ありがとう	1690016092	ja	en	お母さん、ありがとう。	Thanks, Mom.	He cursed.	Dive together.	Dad farted.	Many greetings.	Oh, dear!	You fell.
ありがとう	263399185	ja	en	クリーム、ありがとう。	Cream, thanks.	Chips, please.	Great choice!	Kendrick Lamar.	Over 100.	Pop music.	Very good.
ありがとう	1663799326	ja	en	ありがとう、ノラ。	Thanks, Nora.	Anytime, Grace.	Great idea!	It is!	Okay, good.	Their smiles.
ありがとう	966070017	ja	en	ありがとう、エドワード。	Thanks, Edward.	Anytime, Lily.	See you!	So sassy!	Thanks, William!	Very nice.
ありがとう	818093913	ja	en	ありがとう、私も元気です。	I'm fine, too, thank you.	I'll arrive on May 23rd.	Thank God Tom wasn't killed.	I'm not cross any more.	I didn't mean to spook you.	I'm fine, thank you. And you?	I'm not going to sack you.
ありがとう	1037937672	ja	en	お花、ありがとうね。	Thank you for the flowers.	Thank you one and all.	Follow me into the room.	Thank you for coming here.	Thank you so very much.	Get it through your head.	Thank you for supporting Tom.
ありがとう	1047801386	ja	en	「ほらよ」「ありがとう」	Here you go. "Thank you."	Sami said: "I love you."	Overall I have 5 children.	Apparently, nobody listens to me.	Here's to you! Cheers!	Thank you very much, everybody.	Thank you for the tea.
ありがとう	1224078262	ja	en	元気です ありがとう。	I'm fine, thanks.	I can work on that.	I know, right?	I'm twenty years old	Maybe I will.	No, I'm vegetarian.	Oh.  I'm sorry.
ありがとう	628120622	ja	en	どうもありがとう。	Many thanks.	Be alert!	Stay weird.	Tom rang.	Explain yourself!	Use deodorant.	Trust me!
ありがとう	771528360	ja	en	トム、ありがとう。	Thanks, Tom.	Look elsewhere.	Tom squinted.	I guessed.	So far!	You sang.	Everybody claps.
ありがとう	772231757	ja	en	想い出をありがとう。	Thanks for the memories.	Thanks for the offer.	Thanks for coming, Tom.	Thanks, I hate it.	She is wearing accessories.	Congratulations on the wedding!	Thanks a lot, Tom.
ありがとう	1038633264	ja	en	ありがとうブラザー。	Thank you, brothers.	Thank the Lord.	He planted heathers.	Bring your brother.	They planted heathers.	Thank you, too.	Thank you, everybody.
ありがとう	659651639	ja	en	ありがとう、エミリー。	Thanks, Emily.	Anytime, Lily.	Great idea!	No, seriously.	That works.	Very nice.	What happened?
ありがとう	477788297	ja	en	招待ありがとう。	Thanks for the invite.	He thanks his father.	Thanks for the support.	Thanks for the compliment.	Thanks for your cooperation.	Thanks for the warning.	Thanks, please come again.
ありがとう	390262027	ja	en	ありがとう、ミラ。	Thanks, Mila.	Hi, Sofia.	I agree.	Thanks, William!	Why not?
ごめん	3964358132	ja	en	ごめんなさい。	I'm so sorry.	I was busy.	I'm sorry, Grace.	I'm tired.	I’m sorry to hear that.	Say you’re sorry.	Sorry to hear that.
ごめん	2554234908	ja	en	ごめんね。	I'm sorry.	I know it.	I'm great!	I'm scared.	I'm sorry, Grace.	Oh no, I'm sorry.	Say you're sorry.
ごめん	2151874588	ja	en	ごめん。	Sorry.	Practise.	Classy!	Jinx!	Read!	Sad.	Cripes!
ごめん	3040613063	ja	en	改めて、ごめんね。	Once again, sorry.	You never worry.	Straight ahead, right?	Sorry for interrupting.	You better hurry.	Once a day...	Once is enough.
ごめん	2524545746	ja	en	待たせてごめん。	I'm sorry to have kept you waiting.	I don't want to keep Tom waiting.	I'm sorry, officer. It won't happen again.	I wasn't expecting anybody to be here.	I can't blame Tom for not waiting.	It's hard to get the lid off.	You'll find a solution, I'm sure.
ごめん	2093039163	ja	en	遅れてごめん。	I'm sorry about being late.	I'm not sorry I'm late.	I wonder if we'll be late.	She was ashamed of his ignorance.	Tom came half an hour late.	I hope Tom has learned his lesson.	I'm not mad at Tom anymore.
ごめん	2093039163	ja	en	遅れてごめん。	Please excuse my being late.	Thanks, sorry for being late.	Excuse me for being late.	I can't excuse her.	Please write what you said.	Please show me the list.	She apologized for being late.
ごめん	2093039163	ja	en	遅れてごめん。	Sorry I'm late.	Sorry to disturb you.	Sorry, I misunderstood you.	Sorry for being late.	Sorry we are late.	Good, that's good.	Tom isn't cute.
ごめん	1194002182	ja	en	やらかして、ごめんなさい。	I'm sorry for doing it.	He was amazed at his foolishness.	I'm very familiar with Halloween.	I hope Tom is doing it.	I want you to take this medicine.	I play soccer almost every day.	I'm worried Tom won't come.
ごめん	2093039163	ja	en	遅れてごめん。	I'm sorry that we're so late.	I'm not sure that that's wise.	What is easy for us is difficult for Tom.	It was high time you took a bath!	I'm awfully sorry that I was late.	I'm surprised to hear you say that.	I'm sorry that I was late this morning.
ごめん	2524545746	ja	en	待たせてごめん。	I'm sorry I kept you waiting.	There's a cab outside waiting.	I never left the house yesterday.	I'm the captain of this ship.	I'm three years older than Tom.	Sorry to have kept you waiting.	I think that your friends are here.
ごめん	2640617793	ja	en	お話し中、ごめんなさい。	Excuse me for interrupting you.	See everyone in two months.	Get her out of here.	Excuse me just a moment.	Thank you for greeting me.	Divide the candies among you.	Excuse me for being vulgar.
ごめん	1886180427	ja	en	ごめん。払えないよ。	Sorry. I can't pay.	Yanni didn't pay attention.	Sorry for being so inconsiderate.	Sorry, we're full today.	Sorry, where is the library?	Hey, what's going on?	I can pay for it.
ごめん	2093039163	ja	en	遅れてごめん。	I'm sorry I'm late.	I thought you'd find it interesting.	I know you worry about them.	I'm sorry that we're late.	I'm not Tom's date.	He's well, isn't he?	I'm tired of being careful.
ごめん	542458224	ja	en	ごめん帰らなきゃ。	Sorry, I've got to go.	Sorry I didn't reply sooner.	You may not have to go.	Sorry, I’m not home right now.	I'd just like to go.	Sami got to know many Muslims.	We've got a little problem.
ごめん	701004547	ja	en	度々ごめんね。	Sorry for asking so many questions.	Sorry for mispronouncing the Berber names.	Please stop asking so many questions.	Sorry, it can't be helped.	We have just a few more questions.	You may only ask three questions.	I didn't know that. Sorry!
ごめん	617423306	ja	en	ごめん、でも君が大好きだ。	I'm sorry, I love you.	I'll be there for you.	Asian women love big black cocks.	I think that Tom is different.	I know that Tom isn't guilty.	I knew we'd find you.	I speak neither Japanese nor Chinese.
ごめん	908502742	ja	en	ああ、ごめんなさい。	Oh no, I'm sorry.	I'm fine too.	Oh no, Charles!	Oh no, sorry to hear that.	Oh, I didn't know.	Oh, tough stuff.	Oh.  I'm sorry.
ごめん	513037013	ja	en	傷つけたならごめん。	I'm sorry if I hurt you.	I'm going to report you.	I'm sure Tom will hate this.	I was crazy to doubt you.	I thought that you trusted me.	If I hurt you, I'm sorry.	I'm the father of the family.
すみません	87126197	ja	en	すみません。	I beg your pardon.	He consults her opinions.	I almost died laughing.	He left for London.	I'm perfectly happy.	Beg me to eat!	I need something smaller.
すみません	815697309	ja	en	すみませんね。	I am sorry.	I sell weed.	I am Paola.	I have needs.	It's holy.	I invited Mary.	I am manipulative.
すみません	662231148	ja	en	すみません。払えません。	Sorry. I can't pay.	Yanni didn't pay attention.	Sorry for being so inconsiderate.	Sorry, we're full today.	Sorry, where is the library?	Hey, what's going on?	I can pay for it.
すみません	2015649573	ja	en	本当にすみません。	Oh, I'm terribly sorry.	Oh, sorry. "You're fine."	Oh, but this is great.	Okay, we'll meet tomorrow!	Oh, ye of little faith!	Just say you're sorry.	Huh? Oh, I'm sorry.
すみません	4193767881	ja	en	すみません。いつですか？	Excuse me, when is it?	What if Tom needs it?	Excuse me for being frank.	How long ago was it?	When will you phone me?	Excuse me. Who are you?	Do it whenever you want.
すみません	3309344490	ja	en	度々すみません。	Sorry for asking so many questions.	Sorry for mispronouncing the Berber names.	Please stop asking so many questions.	Sorry, it can't be helped.	We have just a few more questions.	You may only ask three questions.	I didn't know that. Sorry!
すみません	2032798886	ja	en	失礼。すみません。	Excuse me.	Ask yourself.	Louder, please.	Trust us!	And now?	Act casual.	Nice one!
すみません	3233937632	ja	en	お話し中すみません。	I'm sorry to disturb you while you're talking.	I wonder when Tom and Mary are going to get here.	Don't look away from me when you're talking.	I loved studying French when I was a junior high school student.	I'm not sure it'll do you any good.	I'm sorry to disturb you so late at night.	It's cold in Algiers, but it's colder in Bejaia.
すみません	2828756192	ja	en	あの、すみません...	Sorry...	Order!	Copycat!	Right?	Who!	Explode!	Faggot.
すみません	1701644957	ja	en	ちょっとすみません。	Excuse me.	Ask yourself.	Louder, please.	Trust us!	And now?	Act casual.	Nice one!
すみません	2828320326	ja	en	遅れてすみません。	Forgive me for being late.	He will doubtless be late.	We're running really late.	She'll never forgive me.	Forgive, but do not forget.	Thank you for your encouragement.	Slay it like a Capricorn.
すみません	3233937632	ja	en	お話し中すみません。	May I cut in?	Will it snow tomorrow?	May I have this?	Is your mum in?	Should we arrest her?	May I come in?	He cut himself shaving.
すみません	3875992315	ja	en	あっ、すみません。	Oh, I'm sorry.	Tom! Oh my God!	Yes, you are right.	I want to cry.	Oh, you're Algerian!	Ugh, that's awful.	I'm not sorry.
お願いします	2112290505	ja	en	お静かにお願いします。	Please keep quiet.	Please be quiet!	Please come hungry.	Please stay safe.	Please get comfortable.	Tom remained quiet.	Please be patient.
お願いします	2830485180	ja	en	モヒートをお願いします。	I'll have the mojito.	A mojito at this new bar downtown.	Do you have any hobbies?	Here, have a drink.	I like action games.	They have a plan	We have a red and a white.
お願いします	2883455215	ja	en	IPAでお願いします。	IPA please.	2 pm.	Barcelona FC!	Maybe someday.	Nice choice!	Nice team!	Will do!
お願いします	1034248107	ja	en	お願いします。	Please do that.	Please finish talking.	Do it quick!	Do it Monday.	Stop that, please.	They know that.	Please repeat that.
お願いします	1034248107	ja	en	お願いします。	Please.	Blocks?	Colors!	Deal.	Haha!	Math.	oh
お願いします	2593787561	ja	en	ライムをお願いします。	Lime please.	A little.	definitely Paris.	Nice choices.	Okay, done!	Okay, okay.	Star Wars!
お願いします	2799048052	ja	en	チェックアウトお願いします。	I'd like to check out.	I'd like a rain check.	I'd like to meet him.	I can't make her out.	You're going to the polls today.	I don't have anything to do!	It's the only way out.
お願いします	2275411911	ja	en	紅茶をお願いします。	Please give me a cup of tea.	Please help yourself to more cake.	Tom brought me a cup of tea.	Please tell him to call me back.	Please don't call me anymore.	Tom fixed himself a cup of tea.	Please have dinner with me tonight.
お願いします	2275411911	ja	en	紅茶をお願いします。	I'd like a cup of tea.	I want a cup of tea.	Would you like to close the account?	I really like him a lot.	I'd like a cup of coffee.	I took these pictures in Algeria.	I had two cups of tea.
お願いします	391518805	ja	en	ビルをお願いします。	May I speak to Bill?	Bill often breaks his promises.	May I see that again?	Can I talk with Bill?	Do they represent their constituents?	May I approach the bench?	Would you care to dance?
お願いします	2775509967	ja	en	オレンジをお願いします。	Orange please.	Barcelona FC!	Go swimming.	Got it.	How so?	Sounds fun!	Sounds good.
お願いします	330101896	ja	en	みなさん、お静かにお願いします。	Everyone, please be quiet.	Could it be true?	He suddenly became quiet.	He may be here.	Be with them, please.	Be very brief, please.	Lajos stayed real quiet.
お願いします	2801211513	ja	en	払い戻しをお願いします。	I'd like to get a refund.	I don't like the beach.	Would you like a shoulder massage?	I'll be ready by 2:30.	I'd like to stay with you.	I didn't get a tax refund.	I make thirteen dollars an hour.
お願いします	2499883589	ja	en	白をお願いします。	White please.	Dr. Seuss.	J.K. Rowling.	Kendrick Lamar.	Nice rivalry!	Sounds fun!	The Patriots.
お願いします	822995254	ja	en	ヒントをお願いします。	Please give me a hint.	Ziri gave Rima a hint.	Please call in a doctor.	Please tell Tom the truth.	Please write what you said.	Please, give me your address.	We can't give up.
お願いします	546661633	ja	en	ご協力をお願いします。	Thank you in advance for your help.	They're all fine, thank you.	I really appreciate all your help.	Thank you for such a detailed explanation.	Thank you for lending me your car.	Thank you for the encouraging words.	Actually, we could use your help.
お願いします	1919527270	ja	en	拍手をお願いします。	Please clap.	She phoned.	Please stop!	Stop smoking!	They investigated.	Just water.	Pursue virtue.
お願いします	2249484365	ja	en	チョコレートをお願いします。	Chocolate, please.	Actually, yes.	Love it.	Love you!	Oh... okay.	Okay then!	Their smiles.
お願いします	2275411911	ja	en	紅茶をお願いします。	I'd like some tea, please.	I like the colour of this car.	We forgot to pay the lease.	I'd like some hot tea, please.	I like your country a lot.	You may leave out the details.	We'll make it official next month.
お願いします	341605936	ja	en	ご署名をお願いします。	Please sign your name here.	Please don't quote me.	Please buy that for me.	I should sign out immediately.	Please, give me your address.	Tom has never been here.	Did you sign the contract?
お願いします	1987879569	ja	en	チキンをお願いします。	Chicken, please.	Much respect.	Karl undressed.	Phone home!	Respect God.	Any fever?	Sami approached.
お願いします	2159341439	ja	en	レジでお願いします。	Please pay at the register.	Will you pay in cash?	Would you please pay attention?	Please stand one meter away.	You only helped my sister.	Please slow down a bit.	Please undress to the waist.
お願いします	2534600296	ja	en	メニューをお願いします。	The menu, please.	The soap, please.	Quiet down, please.	The bill, please.	The army retreated.	Stand back, please.	Answer Tom, please.
お願いします	2653173417	ja	en	お会計お願いします。	The bill, please.	The sun sets.	A return, please.	The towels shrank.	Hurry up, please.	Copy this, please.	Stop it, please.
ください	1932765896	ja	en	2つください。	Let me get two.	Let's find out!	Let's get married.	Let's plan it.	Yes, let's go!	Yes, let's go get some!	Yes, let’s do it!
ください	2484584313	ja	en	行かせないでください。	Please don't make me go.	Please don't do anything today.	Sami can make this marriage work.	They wouldn't let me go.	Show me how to do it, please.	One swallow does not make a summer.	I suggest you let me go.
ください	503333426	ja	en	私を殺さないでください。	Please don't kill me.	Tom wouldn't kill anybody.	Tell Tom to call me.	Mayas tried to tell me.	Tom wanted to kill me.	Please call me at 6:30.	Please don't go yet.
ください	1622677667	ja	en	冷やしたのをください。	I'd like a chilled one.	We'll go there by bike.	I want to buy this one.	I never knew how she became Muslim.	We've got to do it.	I'd like to see you now.	My car is a used one.
ください	2464204985	ja	en	急がないでください。	Don't rush it.	Do we need ice?	Do you sing?	Don't worry!	Let's not rush into anything.	What about in spring?	What time did it start?
ください	1081087877	ja	en	ジュースをください。	Some juice, please.	A beer, please.	Some chips, please.	Hold on, please.	Another beer please.	Orange juice, please.	Pineapple juice, please.
ください	1341514209	ja	en	ビールを２つください。	Two beers, please.	Once more, please.	Two colas, please.	Answer Tom, please.	Turn right, please.	Two coffees, please.	Two souls intertwined.
ください	1384203665	ja	en	水をください。	Please give me some water.	Please do that very carefully.	Give Tom whatever he wants.	Give people what they want.	Please drive me back home.	Please show me those pictures.	Please turn off the gas.
ください	1582886733	ja	en	「Yes」か「No」でお答えください。	Please answer yes or no.	Please turn on the light.	Please say hello to Tom.	Answer, please, yes or no.	Please press OK to continue.	Don't answer too quickly.	She didn't answer him.
