M	1	greeting:おはようございます	こんばんは	こんにちは	お元気ですか	おはよう |
L	greeting	おはよう
S	おやすみなさい	2605639160	ja	en	2049436264
S	おやすみなさい	1758288723	ja	en	1425800568
S	おやすみなさい	3260965723	ja	en	2322924022
S	おやすみなさい	2801593610	ja	en	2400986689
L	greeting	ありがとう
S	ありがとう	784281511	ja	en	235343490
S	ありがとう	2725120153	ja	en	3627369670
S	ありがとう	1388433059	ja	en	3355208285
S	ありがとう	2721490486	ja	en	2785173334
S	ありがとう	2424633394	ja	en	966300765
S	ありがとう	1690016092	ja	en	3132834493
S	ありがとう	263399185	ja	en	1473267222
S	ありがとう	1663799326	ja	en	599719313
S	ありがとう	966070017	ja	en	2168190640
S	ありがとう	818093913	ja	en	3021575717
S	ありがとう	1037937672	ja	en	2561141869
S	ありがとう	1047801386	ja	en	2598892247
S	ありがとう	1224078262	ja	en	1064937598
S	ありがとう	628120622	ja	en	1535153694
S	ありがとう	771528360	ja	en	2671183494
S	ありがとう	772231757	ja	en	2512265789
S	ありがとう	1038633264	ja	en	559882554
S	ありがとう	659651639	ja	en	4253493364
S	ありがとう	477788297	ja	en	1145713376
S	ありがとう	390262027	ja	en	299155861
M	3	greeting:お願いします	すみません	ください |by_words:見	ください |
L	greeting	ごめん
S	ごめん	3964358132	ja	en	2789046526
S	ごめん	2554234908	ja	en	3623386479
S	ごめん	2151874588	ja	en	3021635136
S	ごめん	3040613063	ja	en	1568939236
S	ごめん	2524545746	ja	en	515044491
S	ごめん	2093039163	ja	en	2517953744
S	ごめん	2093039163	ja	en	1907224744
S	ごめん	2093039163	ja	en	3873589628
S	ごめん	1194002182	ja	en	1531257739
S	ごめん	2093039163	ja	en	328146195
S	ごめん	2524545746	ja	en	3326688319
S	ごめん	2640617793	ja	en	2387992995
S	ごめん	1886180427	ja	en	172680846
S	ごめん	2093039163	ja	en	2106050570
S	ごめん	542458224	ja	en	413781944
S	ごめん	701004547	ja	en	1996330651
S	ごめん	617423306	ja	en	2092492623
S	ごめん	908502742	ja	en	4134189791
S	ごめん	513037013	ja	en	353748769
L	greeting	すみません
S	すみません	87126197	ja	en	1573587671
S	すみません	815697309	ja	en	2534315733
S	すみません	662231148	ja	en	172680846
S	すみません	2015649573	ja	en	4047070045
S	すみません	4193767881	ja	en	3451668438
S	すみません	3309344490	ja	en	1996330651
S	すみません	2032798886	ja	en	890582801
S	すみません	3233937632	ja	en	1456649248
S	すみません	2828756192	ja	en	4009657965
S	すみません	1701644957	ja	en	890582801
S	すみません	2828320326	ja	en	3160047908
S	すみません	3233937632	ja	en	1100856718
S	すみません	3875992315	ja	en	3041095399
L	greeting	お願いします
S	お願いします	2112290505	ja	en	1157760430
S	お願いします	2830485180	ja	en	1929668196
S	お願いします	2883455215	ja	en	231814816
S	お願いします	1034248107	ja	en	3854398389
S	お願いします	1034248107	ja	en	3073018578
S	お願いします	2593787561	ja	en	1127115581
S	お願いします	2799048052	ja	en	814334586
S	お願いします	2275411911	ja	en	3136623462
S	お願いします	2275411911	ja	en	2721907239
S	お願いします	391518805	ja	en	1679387322
S	お願いします	2775509967	ja	en	1577762115
S	お願いします	330101896	ja	en	1428716954
S	お願いします	2801211513	ja	en	1785844915
S	お願いします	2499883589	ja	en	3326989026
S	お願いします	822995254	ja	en	2994591180
S	お願いします	546661633	ja	en	3281348960
S	お願いします	1919527270	ja	en	311108675
S	お願いします	2249484365	ja	en	3420478999
S	お願いします	2275411911	ja	en	656344767
S	お願いします	341605936	ja	en	3922539501
S	お願いします	1987879569	ja	en	4175372925
S	お願いします	2159341439	ja	en	801169437
S	お願いします	2534600296	ja	en	3095833615
S	お願いします	2653173417	ja	en	4882246
L	greeting	ください
S	ください	1932765896	ja	en	1771974816
S	ください	2484584313	ja	en	2870497142
S	ください	503333426	ja	en	3591145128
S	ください	1622677667	ja	en	3894480464
S	ください	2464204985	ja	en	2804042781
S	ください	1081087877	ja	en	2657120500
S	ください	1341514209	ja	en	3975838729
S	ください	1384203665	ja	en	1684927813
S	ください	1582886733	ja	en	4144062790
S	ください	1951695594	ja	en	33787341
S	ください	2287375822	ja	en	287772493
S	ください	883835294	ja	en	1169455697
S	ください	883835294	ja	en	1911273300
S	ください	1384203665	ja	en	106510777
S	ください	883835294	ja	en	3238773798
S	ください	1081087877	ja	en	3251056146
S	ください	1244969491	ja	en	1053221711
S	ください	804482429	ja	en	2555345703
S	ください	1384203665	ja	en	610621767
S	ください	1384203665	ja	en	2070050641
S	ください	1384203665	ja	en	3782096668
S	ください	883835294	ja	en	120908448
S	ください	883835294	ja	en	2831433241
S	ください	1951695594	ja	en	3171295176
S	ください	2261363862	ja	en	2439031478
S	ください	425311050	ja	en	352592342
S	ください	883835294	ja	en	1618238505
L	by_words	ください
S	ください	1932765896	ja	en	1771974816
S	ください	1622677667	ja	en	3894480464
S	ください	337370731	ja	en	740171546
S	ください	1244969491	ja	en	1053221711
S	ください	1433888352	ja	en	2213703120
S	ください	1582886733	ja	en	4144062790
S	ください	503333426	ja	en	3591145128
S	ください	804482429	ja	en	2555345703
S	ください	998891526	ja	en	3982759679
S	ください	1210973506	ja	en	3135972848
S	ください	1309492666	ja	en	1181663978
S	ください	1396145558	ja	en	77900969
S	ください	1468258599	ja	en	2169629233
S	ください	1555718003	ja	en	3959004249
S	ください	830775295	ja	en	3145127907
S	ください	425311050	ja	en	352592342
S	ください	641245782	ja	en	3921984297
S	ください	155273857	ja	en	106510777
S	ください	156319767	ja	en	3150994042
S	ください	883835294	ja	en	120908448
S	ください	1081087877	ja	en	2657120500
S	ください	1137995642	ja	en	228216490
S	ください	1288370612	ja	en	1498187555
S	ください	1300165171	ja	en	3228512106
S	ください	1341514209	ja	en	3975838729
S	ください	1384203665	ja	en	106510777
S	ください	1439451993	ja	en	1753030902
S	ください	270942632	ja	en	2187421065
S	ください	394099556	ja	en	3894413727
S	ください	1288272460	ja	en	3097890531
M	4	by_words:持っ	家	行く	食べ	あっ |
L	by_words	見
S	見	3562504961	ja	en	509301402
S	見	1223217420	ja	en	294907014
S	見	2426697910	ja	en	3625819424
S	見	3677430885	ja	en	491755518
S	見	3717161570	ja	en	1694425821
S	見	1022214514	ja	en	264548080
S	見	1184519184	ja	en	1525144008
S	見	2041586704	ja	en	2505716190
S	見	2326685837	ja	en	2239799167
S	見	3362652633	ja	en	3063330735
S	見	3672012460	ja	en	1060971197
S	見	4284414025	ja	en	2505716190
S	見	4123426867	ja	en	3897745422
S	見	1704258	ja	en	462983500
S	見	844500492	ja	en	1760680693
S	見	1046926219	ja	en	462306656
S	見	1165002345	ja	en	1273443931
S	見	1472384421	ja	en	276436625
S	見	117706656	ja	en	749936721
S	見	2103624418	ja	en	509229108
S	見	2197713544	ja	en	2505716190
S	見	451359232	ja	en	970027934
S	見	502464473	ja	en	3107781747
S	見	556618722	ja	en	462306656
S	見	652837176	ja	en	2810437618
S	見	585813184	ja	en	3618614289
S	見	202169216	ja	en	4246748806
S	見	642862868	ja	en	2004394134
S	見	624348696	ja	en	2308382689
L	by_words	行く
S	行く	337208136	ja	en	169991541
S	行く	1733419267	ja	en	1022700094
S	行く	296568887	ja	en	4006849381
S	行く	2329794734	ja	en	2728219159
S	行く	72841470	ja	en	4176694234
S	行く	1521968591	ja	en	2145700644
S	行く	1686801130	ja	en	1270017771
S	行く	3879194039	ja	en	4280401078
S	行く	867837097	ja	en	2004673929
S	行く	3942685591	ja	en	3386941171
S	行く	3812173198	ja	en	1059950962
S	行く	1656694696	ja	en	889811397
S	行く	73063678	ja	en	2285547381
S	行く	869853897	ja	en	2610059413
S	行く	140818259	ja	en	2077191205
S	行く	873400552	ja	en	2288320223
S	行く	740743064	ja	en	513741471
S	行く	730710683	ja	en	2756345566
S	行く	819470955	ja	en	2340247732
S	行く	905315856	ja	en	831589421
S	行く	85687943	ja	en	164285861
S	行く	450396061	ja	en	1084358349
S	行く	641059455	ja	en	164013081
S	行く	48778748	ja	en	1132228112
S	行く	142279114	ja	en	910127009
S	行く	594531985	ja	en	1176501113
S	行く	123244721	ja	en	2432344034
S	行く	301958932	ja	en	411643188
S	行く	380979082	ja	en	512564002
L	by_words	持っ
S	持っ	3540400259	ja	en	1278025239
S	持っ	3614816612	ja	en	1228955881
S	持っ	2565343555	ja	en	2772097232
S	持っ	2108738926	ja	en	3129815743
S	持っ	3530800014	ja	en	4241695746
S	持っ	1550958011	ja	en	439332447
S	持っ	1240271464	ja	en	1219437282
S	持っ	1502947111	ja	en	3484887187
S	持っ	1507254138	ja	en	3678445186
S	持っ	475916522	ja	en	707326888
S	持っ	2377846392	ja	en	3684882449
S	持っ	3073893824	ja	en	182631329
S	持っ	3457268469	ja	en	1670581877
S	持っ	837001912	ja	en	2602252527
S	持っ	635700844	ja	en	3420267873
S	持っ	1114159165	ja	en	2201868015
S	持っ	245902704	ja	en	96465604
S	持っ	1342674343	ja	en	961766756
S	持っ	1055358737	ja	en	3465415586
S	持っ	338146092	ja	en	388155241
S	持っ	308966407	ja	en	261977926
S	持っ	1268507847	ja	en	2812322070
S	持っ	1978017216	ja	en	3628042445
S	持っ	2348363342	ja	en	1107283088
S	持っ	2352671373	ja	en	1690810692
S	持っ	180164561	ja	en	261977926
S	持っ	2819963003	ja	en	4065435716
S	持っ	3274410978	ja	en	30356596
S	持っ	1891470623	ja	en	1653973182
L	by_words	食べ
S	食べ	3315455151	ja	en	1475442534
S	食べ	1477437470	ja	en	192793913
S	食べ	2909775373	ja	en	161304952
S	食べ	250980788	ja	en	1761143415
S	食べ	3781070223	ja	en	4000178800
S	食べ	1010257453	ja	en	760246293
S	食べ	1406105239	ja	en	542322251
S	食べ	2413850316	ja	en	3088561514
S	食べ	2757909358	ja	en	2983999100
S	食べ	3826974655	ja	en	3336434808
S	食べ	594838641	ja	en	760246293
S	食べ	4158621895	ja	en	2636712687
S	食べ	4025762043	ja	en	2525529677
S	食べ	657792694	ja	en	2097001675
S	食べ	986990205	ja	en	2525529677
S	食べ	1194101483	ja	en	1692539
S	食べ	157788461	ja	en	601227650
S	食べ	2084414764	ja	en	760246293
S	食べ	2084499666	ja	en	542322251
S	食べ	2595634813	ja	en	1692539
S	食べ	436488887	ja	en	783396894
S	食べ	46099200	ja	en	347011096
S	食べ	589723880	ja	en	3371949009
S	食べ	620158862	ja	en	1389263195
S	食べ	535199884	ja	en	762306283
S	食べ	523347418	ja	en	2915815695
S	食べ	572714720	ja	en	1893679619
S	食べ	551889660	ja	en	737422669
S	食べ	263879485	ja	en	2497629921
L	by_words	あっ
S	あっ	2374009374	ja	en	2643026395
S	あっ	1936608347	ja	en	2643026395
S	あっ	1769667006	ja	en	2744348938
S	あっ	1481526419	ja	en	1006185913
S	あっ	1764070253	ja	en	758297213
S	あっ	1074140091	ja	en	1841762812
S	あっ	685214612	ja	en	3641114231
S	あっ	772810178	ja	en	2462926218
S	あっ	1043764224	ja	en	1131065956
S	あっ	1395091096	ja	en	690662927
S	あっ	1467007993	ja	en	2718566813
S	あっ	1629830185	ja	en	1211355320
S	あっ	1747837264	ja	en	261218314
S	あっ	246115268	ja	en	875266236
S	あっ	166353647	ja	en	169482056
S	あっ	594844136	ja	en	1618731558
S	あっ	683503835	ja	en	1224405658
S	あっ	254289474	ja	en	366840040
S	あっ	193583422	ja	en	2430365000
S	あっ	306202237	ja	en	2537152205
S	あっ	933343387	ja	en	3387322612
S	あっ	1194586000	ja	en	2981293747
S	あっ	1247055234	ja	en	2282598291
S	あっ	1413479415	ja	en	78848971
S	あっ	111172783	ja	en	3001861453
S	あっ	1489720508	ja	en	3650709275
S	あっ	1590388231	ja	en	2981055815
S	あっ	1705351184	ja	en	952656287
S	あっ	545929263	ja	en	2153790584
M	5	by_words:思っ	行っ	なり	やっ |alphabet:hiragana っ |
L	by_words	家
S	家	1820189731	ja	en	2606066895
S	家	2441492988	ja	en	2021845651
S	家	3338979052	ja	en	1130360178
S	家	3201514169	ja	en	2115583324
S	家	21827301	ja	en	1034854592
S	家	1611410478	ja	en	899139520
S	家	1951203415	ja	en	3195579470
S	家	3189436263	ja	en	3131556500
S	家	3267668063	ja	en	1099497140
S	家	4107280819	ja	en	2942138929
S	家	4025395314	ja	en	2868065176
S	家	504731417	ja	en	2580191768
S	家	2465428609	ja	en	3935695806
S	家	970639403	ja	en	3870316683
S	家	1057863590	ja	en	3928063681
S	家	1761018804	ja	en	1845142494
S	家	933630526	ja	en	2447609390
S	家	895183107	ja	en	447529280
S	家	959003332	ja	en	4107953367
S	家	686872439	ja	en	2310231701
S	家	118814226	ja	en	773495001
S	家	196228644	ja	en	3995183007
S	家	215206216	ja	en	3237867359
S	家	44291758	ja	en	2471935777
S	家	172272474	ja	en	69941930
S	家	760220073	ja	en	2496862799
S	家	835428452	ja	en	2721883853
S	家	900252444	ja	en	1742817811
S	家	719051878	ja	en	3149346905
L	by_words	やっ
S	やっ	1808547482	ja	en	3600225668
S	やっ	2408709073	ja	en	2775134837
S	やっ	334898764	ja	en	4061730256
S	やっ	2824476231	ja	en	293002274
S	やっ	2031449942	ja	en	2412775515
S	やっ	2070764417	ja	en	2393356642
S	やっ	2397465159	ja	en	992108846
S	やっ	3213324074	ja	en	386258907
S	やっ	319670944	ja	en	1564446281
S	やっ	340442728	ja	en	4208383663
S	やっ	2914474864	ja	en	2778044780
S	やっ	2078361734	ja	en	541757561
S	やっ	483754513	ja	en	1747491405
S	やっ	1386448740	ja	en	2521074232
S	やっ	1326926328	ja	en	4087733599
S	やっ	1415855874	ja	en	2977582606
S	やっ	1233619001	ja	en	509793276
S	やっ	1285755305	ja	en	1502760339
S	やっ	1430260914	ja	en	106084158
S	やっ	902281941	ja	en	3151167405
S	やっ	266720024	ja	en	3809619296
S	やっ	929064315	ja	en	2533685576
S	やっ	126849932	ja	en	537481399
S	やっ	146894732	ja	en	3138218560
S	やっ	170995887	ja	en	230450263
S	やっ	197172239	ja	en	2168803944
S	やっ	1288159734	ja	en	2585598777
S	やっ	1359496103	ja	en	689328539
S	やっ	794268138	ja	en	779924242
L	alphabet	hiragana っ
S	hiragana	っ	やっ	持っ	あっ
L	by_words	行っ
S	行っ	3617482925	ja	en	2594135538
S	行っ	1781068508	ja	en	2484959694
S	行っ	1814419161	ja	en	1649627019
S	行っ	3197257330	ja	en	1523842827
S	行っ	219733910	ja	en	1673771605
S	行っ	1855448815	ja	en	3833779962
S	行っ	1681610103	ja	en	2713404860
S	行っ	1858033278	ja	en	2719282758
S	行っ	1156498854	ja	en	3669500507
S	行っ	1433934415	ja	en	2844769293
S	行っ	1610967516	ja	en	2987783988
S	行っ	1759395455	ja	en	1225214813
S	行っ	1102482077	ja	en	2191300396
S	行っ	1159998064	ja	en	3581614983
S	行っ	719770796	ja	en	2200106011
S	行っ	35941889	ja	en	1674775663
S	行っ	770195591	ja	en	1220900332
S	行っ	831329327	ja	en	600255550
S	行っ	516453695	ja	en	939003760
S	行っ	41709225	ja	en	2436184106
S	行っ	280094447	ja	en	278676442
S	行っ	45656329	ja	en	783422193
S	行っ	1400337522	ja	en	208654590
S	行っ	352721694	ja	en	4158136704
S	行っ	360674497	ja	en	2032700632
S	行っ	437650050	ja	en	2719282758
S	行っ	1703885827	ja	en	194703123
S	行っ	492351233	ja	en	2066610909
S	行っ	614693223	ja	en	427206498
L	by_words	なり
S	なり	3596798260	ja	en	2661407520
S	なり	3737037641	ja	en	2959639317
S	なり	3137080964	ja	en	855989987
S	なり	4083483480	ja	en	657953364
S	なり	1047798647	ja	en	1585409181
S	なり	942904117	ja	en	1035145646
S	なり	1139429110	ja	en	1976869916
S	なり	689103465	ja	en	861835570
S	なり	603617340	ja	en	1484970504
S	なり	888045329	ja	en	4208568623
S	なり	932583964	ja	en	57647330
S	なり	1038344643	ja	en	2960438303
S	なり	1045602808	ja	en	443288813
S	なり	727363693	ja	en	1323677476
S	なり	402253672	ja	en	3668699153
S	なり	401238664	ja	en	2948162531
S	なり	433306508	ja	en	2585338976
S	なり	245904991	ja	en	2423211043
S	なり	600162808	ja	en	3917272674
S	なり	235777446	ja	en	825996284
S	なり	640910995	ja	en	300685973
S	なり	38473843	ja	en	974493373
S	なり	818914259	ja	en	3959107124
S	なり	271205782	ja	en	3243542264
S	なり	70308161	ja	en	1273542883
S	なり	181463671	ja	en	298892921
S	なり	957243033	ja	en	2563856877
S	なり	196355995	ja	en	939588843
S	なり	164549829	ja	en	1634526511
M	6	by_words:あなた	ない	ある	必要 |alphabet:hiragana な |
L	by_words	思っ
S	思っ	4025716135	ja	en	56719351
S	思っ	2332198210	ja	en	3581604974
S	思っ	747009579	ja	en	1291896960
S	思っ	2202341403	ja	en	1075412285
S	思っ	2248905009	ja	en	2487069995
S	思っ	2229949258	ja	en	2561546137
S	思っ	2334861170	ja	en	1721103518
S	思っ	1474342192	ja	en	1489666257
S	思っ	1416852515	ja	en	1609555555
S	思っ	1954514150	ja	en	1481320117
S	思っ	1998122348	ja	en	4130434793
S	思っ	90391661	ja	en	4153245284
S	思っ	2292319775	ja	en	3580968936
S	思っ	1504440223	ja	en	788369005
S	思っ	400575819	ja	en	3270451605
S	思っ	398134946	ja	en	547193489
S	思っ	1147177261	ja	en	2819045020
S	思っ	604636874	ja	en	110179805
S	思っ	1394991581	ja	en	2566907838
S	思っ	1455188340	ja	en	2924508898
S	思っ	619453337	ja	en	2334396611
S	思っ	801715027	ja	en	918663406
S	思っ	1786340734	ja	en	4075460737
S	思っ	281262202	ja	en	15087752
S	思っ	2086678872	ja	en	361426353
S	思っ	396466574	ja	en	2103173159
S	思っ	2243967658	ja	en	1147973157
S	思っ	2273112535	ja	en	3619561377
S	思っ	1282513669	ja	en	189346110
L	by_words	必要
S	必要	260703854	ja	en	2404578348
S	必要	1467957312	ja	en	453308225
S	必要	2669313969	ja	en	1937468911
S	必要	536334871	ja	en	3218148115
S	必要	3427538982	ja	en	1968726199
S	必要	1997984142	ja	en	4259056915
S	必要	3461451570	ja	en	4189046792
S	必要	1542527406	ja	en	2788564177
S	必要	1149344246	ja	en	1391413749
S	必要	1344983538	ja	en	667907981
S	必要	1334599069	ja	en	3291703767
S	必要	204866462	ja	en	3324240682
S	必要	1512799271	ja	en	2392884281
S	必要	1548481390	ja	en	3858557422
S	必要	701997391	ja	en	3055165307
S	必要	582667621	ja	en	180281020
S	必要	588784228	ja	en	337647442
S	必要	705225572	ja	en	502652829
S	必要	70119495	ja	en	1815229374
S	必要	107171192	ja	en	2143866623
S	必要	216515909	ja	en	3610073192
S	必要	1039777370	ja	en	3451261257
S	必要	1092089856	ja	en	2300793431
S	必要	303259660	ja	en	2753732254
S	必要	166153986	ja	en	343448422
S	必要	221839907	ja	en	2324581928
S	必要	127205350	ja	en	1876840632
S	必要	104223376	ja	en	377437937
S	必要	491433792	ja	en	2671066449
L	by_words	あなた
S	あなた	1806328650	ja	en	3267553342
S	あなた	1199392970	ja	en	3145902729
S	あなた	2624283468	ja	en	1988877439
S	あなた	4288726022	ja	en	3976299481
S	あなた	3311657560	ja	en	2763951137
S	あなた	460135012	ja	en	758473858
S	あなた	1041773819	ja	en	1797238707
S	あなた	1509523449	ja	en	1672727300
S	あなた	2049868528	ja	en	1808746600
S	あなた	3957706587	ja	en	2477568912
S	あなた	89257980	ja	en	3852854952
S	あなた	4169613727	ja	en	1681218373
S	あなた	3597689384	ja	en	3549077363
S	あなた	345042885	ja	en	4049938181
S	あなた	381119767	ja	en	1225309520
S	あなた	151284839	ja	en	2678664077
S	あなた	718838608	ja	en	1970328704
S	あなた	1286124314	ja	en	3587360198
S	あなた	1502631175	ja	en	3201781017
S	あなた	1610628103	ja	en	3806551172
S	あなた	305605044	ja	en	932909138
S	あなた	297300211	ja	en	187622622
S	あなた	310367370	ja	en	912446926
S	あなた	41242483	ja	en	2145544832
S	あなた	242344320	ja	en	160831761
S	あなた	26070474	ja	en	2701999248
S	あなた	282909039	ja	en	2773870579
S	あなた	253665121	ja	en	4166994859
S	あなた	65072295	ja	en	4209965003
L	by_words	ない
S	ない	1594346765	ja	en	1319398074
S	ない	504685561	ja	en	1565720714
S	ない	283014263	ja	en	754381138
S	ない	409698541	ja	en	1245133390
S	ない	481703765	ja	en	14192101
S	ない	191215682	ja	en	383176992
S	ない	142785613	ja	en	2097192272
S	ない	249243861	ja	en	1029374508
S	ない	276306100	ja	en	1565071263
S	ない	303712722	ja	en	4112721708
S	ない	352336529	ja	en	3731624258
S	ない	414477073	ja	en	2270324671
S	ない	422218146	ja	en	2739623354
S	ない	74247264	ja	en	1971147158
S	ない	180207465	ja	en	2075445127
S	ない	182531527	ja	en	374702229
S	ない	189056546	ja	en	24262236
S	ない	215284312	ja	en	875735015
S	ない	232065753	ja	en	227281623
S	ない	12007283	ja	en	4291563003
S	ない	270508679	ja	en	919891937
S	ない	2922544	ja	en	675682068
S	ない	114060590	ja	en	999248185
S	ない	312595487	ja	en	3615053524
S	ない	346577465	ja	en	938907728
S	ない	111718650	ja	en	1236829491
S	ない	413487409	ja	en	629710770
S	ない	30827451	ja	en	2855184149
S	ない	204752872	ja	en	373844662
L	alphabet	hiragana な
S	hiragana	な	ない	なり	あなた
M	7	by_words:考え	する	人	あり |alphabet:hiragana あ |
L	by_words	ある
S	ある	1043201266	ja	en	2895891794
S	ある	219522241	ja	en	2199911706
S	ある	3323766761	ja	en	2534991735
S	ある	895569175	ja	en	1934606084
S	ある	931613001	ja	en	1402172886
S	ある	1053477481	ja	en	1381312713
S	ある	444188904	ja	en	2680524976
S	ある	725786475	ja	en	1521975631
S	ある	670519190	ja	en	3282341464
S	ある	775597359	ja	en	4104319204
S	ある	845883524	ja	en	1951718477
S	ある	185122762	ja	en	962169292
S	ある	1034934814	ja	en	746629717
S	ある	274366770	ja	en	179573804
S	ある	428785297	ja	en	3369149099
S	ある	83633383	ja	en	1417081169
S	ある	418479553	ja	en	1450855828
S	ある	18007536	ja	en	3462077912
S	ある	456766909	ja	en	546125779
S	ある	571580353	ja	en	3814101004
S	ある	140533436	ja	en	2469344158
S	ある	28562169	ja	en	2975086390
S	ある	761930998	ja	en	1497360005
S	ある	807522718	ja	en	2361106197
S	ある	844793934	ja	en	1276975818
S	ある	227922118	ja	en	2487119587
S	ある	435361333	ja	en	275860140
S	ある	1005309774	ja	en	952209583
S	ある	732246021	ja	en	2495412077
L	alphabet	hiragana あ
S	hiragana	あ	ある	あなた	あっ
L	by_words	あり
S	あり	1738273141	ja	en	968862023
S	あり	2191477318	ja	en	1219437282
S	あり	1441489579	ja	en	211926438
S	あり	1976528876	ja	en	320933834
S	あり	2881510298	ja	en	1316679798
S	あり	796814472	ja	en	2642128606
S	あり	569883898	ja	en	3340603196
S	あり	845090096	ja	en	1966533018
S	あり	361904991	ja	en	2781462066
S	あり	405126482	ja	en	3178393126
S	あり	551141777	ja	en	2855184149
S	あり	722135670	ja	en	1856649936
S	あり	751893075	ja	en	2577541365
S	あり	334490166	ja	en	278003742
S	あり	371050641	ja	en	1722626927
S	あり	70119495	ja	en	1815229374
S	あり	220589308	ja	en	809825346
S	あり	302886371	ja	en	2055929315
S	あり	53505975	ja	en	1130342748
S	あり	99436015	ja	en	1542133975
S	あり	355134653	ja	en	1010882399
S	あり	394296608	ja	en	136026664
S	あり	400362452	ja	en	4142822968
S	あり	424258592	ja	en	795792459
S	あり	438494312	ja	en	1385898452
S	あり	148219117	ja	en	1232361698
S	あり	659293660	ja	en	3037997301
S	あり	748957013	ja	en	3257373010
S	あり	271925028	ja	en	759844122
L	by_words	する
S	する	38457551	ja	en	639707854
S	する	10732594	ja	en	541757561
S	する	2819407094	ja	en	277142804
S	する	1478425833	ja	en	326364215
S	する	3592658930	ja	en	607484497
S	する	1982040273	ja	en	2193734037
S	する	3735551987	ja	en	3787138393
S	する	514335980	ja	en	1988204652
S	する	412125881	ja	en	127210366
S	する	459379414	ja	en	1945464214
S	する	416170026	ja	en	1651025209
S	する	479353728	ja	en	913521475
S	する	105316291	ja	en	1655039638
S	する	533727911	ja	en	3042372319
S	する	371138675	ja	en	2339127068
S	する	76586566	ja	en	2781450042
S	する	208153428	ja	en	3465131251
S	する	376600021	ja	en	1917760801
S	する	204902250	ja	en	4143961143
S	する	327111362	ja	en	1975536995
S	する	62623130	ja	en	2209257305
S	する	48458610	ja	en	858611899
S	する	395654099	ja	en	2534709055
S	する	153714434	ja	en	3615032316
S	する	76321906	ja	en	2187898075
S	する	45530555	ja	en	235231474
S	する	110030990	ja	en	3127819221
S	する	97230690	ja	en	4169313150
S	する	160617496	ja	en	2395923352
L	by_words	考え
S	考え	2320906045	ja	en	708041262
S	考え	2154424781	ja	en	3576781233
S	考え	3149068869	ja	en	481642406
S	考え	3758760189	ja	en	1367326450
S	考え	1204208339	ja	en	1050074172
S	考え	2150713507	ja	en	1385979918
